credit_variant,episode_id,entry_date,unlock_date,duration_days,relock_episode,entry_type,unlock_type,macro_regime_at_entry,entry_SPY_DD,entry_CREDIT_SPREAD,entry_D_CREDIT_10D,entry_D_CREDIT_15D,entry_D_CREDIT_20D,entry_CREDIT_LEVEL_Z,entry_CREDIT_PERCENTILE,unlock_CREDIT_SPREAD,unlock_D_CREDIT_10D,unlock_D_CREDIT_20D,unlock_CREDIT_LEVEL_Z,unlock_CREDIT_DD_FROM_20D_PEAK,unlock_CREDIT_DD_FROM_60D_PEAK,SPY_return_during_lock,SPY_maxDD_during_lock,CASH_return_during_lock,next_21d_SPY_return_after_unlock,next_21d_SPY_maxDD_after_unlock,next_63d_SPY_return_after_unlock,next_63d_SPY_maxDD_after_unlock,false_recovery_flag,missed_rebound_flag
LEVEL_OR_PERCENTILE_LOCK,2,2018-03-20,2018-11-08,163,True,,,FLAT,-0.0507525410358691,0.8099999999999996,0.05999999999999961,0.11999999999999966,0.1499999999999999,4.12629893858153,1.0,1.0,0.08000000000000007,0.07000000000000028,1.9726100882875972,0.0,0.0,0.048281131433858926,-0.09716441761529893,0.012773260921465246,-0.05835989781084905,-0.05631946191038828,-0.017109654697988752,-0.1560744774742674,True,True
LEVEL_OR_PERCENTILE_LOCK,3,2018-11-14,2019-01-08,35,True,,,FLAT,-0.075470963441517,1.0,0.08999999999999986,0.07000000000000028,0.05999999999999961,1.9275020128720597,0.9940239043824701,1.15,0.020000000000000462,0.04999999999999938,2.2714595915636866,-0.008620689655172598,,-0.05952551080740309,-0.15607447747426717,0.0032426138976526797,0.05206996782040019,-0.013510623931932142,0.12386783856146688,-0.02125363921893575,True,True
LEVEL_OR_PERCENTILE_LOCK,4,2019-01-28,2019-03-21,37,False,,,FLAT,-0.0922363227729098,1.2400000000000002,0.07000000000000028,0.10000000000000009,0.1200000000000001,2.5348378603982535,1.0,1.0700000000000003,4.440892098500626e-16,-0.03999999999999959,0.8335481683969331,-0.02727272727272745,-0.13709677419354827,0.06400072922465116,-0.021253639218935638,0.0034773671492847047,0.019456809371669825,-0.005229169469714634,0.03908947019811815,-0.06618391134354018,False,True
LEVEL_OR_PERCENTILE_LOCK,5,2020-03-05,2020-04-07,23,True,,,FLAT,-0.1060472861636346,0.9199999999999999,0.1200000000000001,0.07999999999999963,0.08999999999999986,-0.11561385776786814,0.538,1.9900000000000002,0.3999999999999999,0.9700000000000002,4.935779674691206,0.0,0.0,-0.14844498496282954,-0.25854330918609647,0.00015807066312722995,0.08505263445233702,-0.047446260657181494,0.19779521250903076,-0.06989506372506638,True,True
LEVEL_OR_PERCENTILE_LOCK,6,2020-04-08,2020-04-16,5,True,,,FLAT,-0.1853124632037285,1.9599999999999995,0.2899999999999996,0.8899999999999992,0.8199999999999994,4.5686465427177065,0.996,1.58,-0.25,0.5099999999999998,2.4421087636119774,-0.20603015075376885,-0.20603015075376885,0.047637123518524005,-0.02124783405605546,4.241404693350326e-05,0.02572544278443334,-0.047446260657181494,0.15443080615617877,-0.0698950637250666,True,False
LEVEL_OR_PERCENTILE_LOCK,7,2020-05-14,2020-05-18,2,False,,,FLAT,-0.1527880383754083,1.5300000000000002,0.040000000000000036,-0.08999999999999986,-0.04999999999999982,1.773106804363127,0.91,1.5500000000000003,0.020000000000000462,0.0,1.8040581807847536,-0.043209876543209735,-0.2211055276381909,0.016619368018379932,0.0,9.518145102971332e-06,0.0564742765620696,-0.0698950637250666,0.1504980247367067,-0.0698950637250666,True,False
LEVEL_OR_PERCENTILE_LOCK,8,2020-10-01,2020-10-02,1,False,,,FLAT,-0.0539863837860659,1.1,0.06000000000000005,0.06999999999999984,0.06000000000000005,-0.019269384050832675,0.594,1.0899999999999999,0.029999999999999805,0.040000000000000036,-0.05731153661201565,-0.026785714285714524,-0.09917355371900838,0.00642001508787593,0.0,3.5698287639274184e-06,-0.010903493916627482,-0.07346147741996822,0.1093996150687091,-0.07346147741996822,True,False
LEVEL_OR_PERCENTILE_LOCK,9,2022-02-15,2023-01-10,226,False,,,FLAT,-0.0661698240827547,0.73,0.08000000000000007,0.08000000000000007,0.08000000000000007,1.8842081441796008,0.974,1.12,-0.03000000000000025,-0.040000000000000036,0.6481114325739953,-0.050847457627119064,,-0.1021994949137619,-0.2209482591947477,0.020843317505494507,0.042270485530108814,-0.024742729724675505,0.048715612257291374,-0.0753873462931226,False,True
LEVEL_OR_PERCENTILE_LOCK,10,2025-04-10,2025-04-25,10,False,,,FLAT,-0.1415690599518945,0.71,0.05000000000000071,0.07000000000000028,0.0600000000000005,0.692424976982093,0.652,0.75,0.040000000000000036,0.09000000000000075,1.4277494616024933,-0.025974025974025428,-0.025974025974025428,-0.0035179470663908585,-0.046817109636700605,0.0016415785224968005,0.07356887283705582,-0.02646041269613264,0.16014618858273533,-0.02646041269613264,False,False
PEAK_RELIEF_UNLOCK,1,2007-11-16,2008-04-21,105,False,,,FLAT,-0.0683158063225728,0.9500000000000002,0.10000000000000053,0.11000000000000032,0.1200000000000001,1.0542292923012464,0.866,1.37,-0.07000000000000028,-0.040000000000000036,1.5582839879454475,-0.05517241379310345,-0.05517241379310345,-0.03872401131200365,-0.15387059523373026,0.009228717360911576,0.02410704385948481,-0.022175431537789336,-0.08566954014278871,-0.1499815171238229,True,True
PEAK_RELIEF_UNLOCK,2,2018-03-20,2018-04-17,19,False,,,FLAT,-0.0507525410358691,0.8099999999999996,0.05999999999999961,0.11999999999999966,0.1499999999999999,4.12629893858153,1.0,0.8200000000000003,4.440892098500626e-16,0.020000000000000018,2.658852379603569,-0.03529411764705914,-0.03529411764705914,-0.011682827809664675,-0.04975111981267488,0.001286232816962496,0.007587136461029154,-0.028736681836822098,0.04270840596129921,-0.02997488926998826,False,False
PEAK_RELIEF_UNLOCK,3,2018-11-23,2019-01-08,29,True,,,FLAT,-0.0992516486121116,1.0500000000000007,0.05000000000000071,0.15000000000000124,0.13000000000000078,2.3384849039999565,1.0,1.15,0.020000000000000462,0.04999999999999938,2.2714595915636866,-0.008620689655172598,,-0.034542791308690646,-0.1560744774742674,0.0026918115242500207,0.05206996782040019,-0.013510623931932142,0.12386783856146688,-0.02125363921893575,True,True
PEAK_RELIEF_UNLOCK,4,2019-01-28,2019-02-06,7,False,,,FLAT,-0.0922363227729098,1.2400000000000002,0.07000000000000028,0.10000000000000009,0.1200000000000001,2.5348378603982535,1.0,1.2000000000000006,-0.03999999999999915,0.05000000000000071,2.057287072961382,-0.03225806451612867,,0.027541865125189524,-0.0013268753700814706,0.0006497011475172787,0.00630665096143046,-0.021253639218935638,0.05887112051889565,-0.022106852533226973,False,False
