date,Adj Close,IJH_return
2005-01-03,9.656976699829102,
2005-01-04,9.50009822845459,-0.016245091631761688
2005-01-05,9.405383110046387,-0.009969909376780328
2005-01-06,9.448299407958984,0.004562950536991517
2005-01-07,9.411300659179688,-0.003915916206902792
2005-01-10,9.451996803283691,0.004324178514508503
2005-01-11,9.38022232055664,-0.007593578819463431
2005-01-12,9.409818649291992,0.003155184144248979
2005-01-13,9.401679039001465,-0.0008650124507064705
2005-01-14,9.464578628540039,0.006690250675187359
2005-01-18,9.568181037902832,0.010946330885812872
2005-01-19,9.48973560333252,-0.008198573402777742
2005-01-20,9.426836013793945,-0.006628170917268306
2005-01-21,9.392060279846191,-0.003689014415533265
2005-01-24,9.332863807678223,-0.0063028207234779865
2005-01-25,9.346177101135254,0.001426496060735305
2005-01-26,9.45717716217041,0.011876520189380235
2005-01-27,9.46902084350586,0.0012523484685076358
2005-01-28,9.434978485107422,-0.0035951297352760925
2005-01-31,9.56299877166748,0.013568688764063586
2005-02-01,9.642922401428223,0.008357590716997043
2005-02-02,9.684357643127441,0.004296958948158958
2005-02-03,9.674738883972168,-0.0009932263460034063
2005-02-04,9.797578811645508,0.012696976026592699
2005-02-07,9.793878555297852,-0.0003776704856160995
2005-02-08,9.811635971069336,0.0018131137394876706
2005-02-09,9.690278053283691,-0.012368775007907118
2005-02-10,9.725796699523926,0.0036653897901515187
2005-02-11,9.819777488708496,0.009663042739642247
2005-02-14,9.827181816101074,0.000754021911503866
2005-02-15,9.858256340026855,0.0031620992169767437
2005-02-16,9.866397857666016,0.0008258577742703554
2005-02-17,9.81089973449707,-0.005624963028003638
2005-02-18,9.807199478149414,-0.0003771576968262247
2005-02-22,9.649577140808105,-0.01607210475248244
2005-02-23,9.698416709899902,0.005061317027588164
2005-02-24,9.814593315124512,0.011978924880183817
2005-02-25,9.936697959899902,0.012441131369878011
2005-02-28,9.879718780517578,-0.005734216699779582
2005-03-01,9.978876113891602,0.010036453018233527
2005-03-02,9.961856842041016,-0.0017055299270519741
2005-03-03,9.964813232421875,0.0002967710164618609
2005-03-04,10.080256462097168,0.01158508714440143
2005-03-07,10.118739128112793,0.0038176276725025993
2005-03-08,10.049173355102539,-0.006874944805818739
2005-03-09,9.923375129699707,-0.012518266026225633
2005-03-10,9.923375129699707,0.0
2005-03-11,9.923375129699707,0.0
2005-03-14,9.996638298034668,0.007382888117944075
2005-03-15,9.94039535522461,-0.0056261856369371754
2005-03-16,9.870832443237305,-0.0069980025443096006
2005-03-17,9.878975868225098,0.0008249988067998704
2005-03-18,9.782779693603516,-0.009737464278153474
2005-03-21,9.822736740112305,0.004084426692641863
2005-03-22,9.76797866821289,-0.00557462480652704
2005-03-23,9.67917537689209,-0.009091265894118461
2005-03-24,9.726537704467773,0.004893219280720507
2005-03-28,9.753717422485352,0.002794387771209994
2005-03-29,9.622281074523926,-0.013475513208781709
2005-03-30,9.731437683105469,0.01134415090726737
2005-03-31,9.7633695602417,0.0032813113720768783
2005-04-01,9.749262809753418,-0.0014448649517198042
2005-04-04,9.764852523803711,0.0015990659349849334
2005-04-05,9.796041488647461,0.003194002650600325
2005-04-06,9.804951667785645,0.0009095693549796557
2005-04-07,9.836883544921875,0.0032567092850792623
2005-04-08,9.731437683105469,-0.010719437851924196
2005-04-11,9.690597534179688,-0.004196723059397778
2005-04-12,9.746292114257812,0.00574728027675131
2005-04-13,9.625995635986328,-0.012342794250492783
2005-04-14,9.432186126708984,-0.020133970199695095
2005-04-15,9.3081693649292,-0.013148252177574093
2005-04-18,9.36386489868164,0.005983510996511177
2005-04-19,9.488617897033691,0.013322810581089861
2005-04-20,9.341586112976074,-0.015495595423184017
2005-04-21,9.501239776611328,0.017090637682340093
2005-04-22,9.429954528808594,-0.007502731167590704
2005-04-25,9.54282283782959,0.011969125479468934
2005-04-26,9.438127517700195,-0.010971105919975965
2005-04-27,9.450007438659668,0.0012587158774017837
2005-04-28,9.325992584228516,-0.013123254689071606
2005-04-29,9.412131309509277,0.009236413658148646
2005-05-02,9.464113235473633,0.005522864509108327
2005-05-03,9.460402488708496,-0.0003920860489314837
2005-05-04,9.557679176330566,0.010282510468045736
2005-05-05,9.590348243713379,0.003418096253295033
2005-05-06,9.618569374084473,0.0029426596046282505
2005-05-09,9.664606094360352,0.004786233636773218
2005-05-10,9.608174324035645,-0.0058390140036475024
2005-05-11,9.632680892944336,0.0025505957825293635
2005-05-12,9.499011039733887,-0.013876703141734725
2005-05-13,9.478963851928711,-0.0021104499954068823
2005-05-16,9.563616752624512,0.008930606975421362
2005-05-17,9.657182693481445,0.009783530988028755
2005-05-18,9.828717231750488,0.017762378916661437
2005-05-19,9.843563079833984,0.0015104563223711232
2005-05-20,9.861391067504883,0.0018111315512796544
2005-05-23,9.935649871826172,0.007530256513808231
2005-05-24,9.905943870544434,-0.002989839785515591
2005-05-25,9.842828750610352,-0.006371439285231206
2005-05-26,9.928223609924316,0.008675845275543326
2005-05-27,9.969063758850098,0.004113540400616733
2005-05-31,9.9504976272583,-0.0018623746462965718
2005-06-01,10.03886604309082,0.008880803668596782
2005-06-02,10.070056915283203,0.0031070114949736105
2005-06-03,10.035892486572266,-0.003392674837724763
2005-06-06,10.067082405090332,0.0031078370518413667
2005-06-07,10.075989723205566,0.0008847963845741713
2005-06-08,10.024757385253906,-0.0050845960902152765
2005-06-09,10.106439590454102,0.008148048083472581
2005-06-10,10.121291160583496,0.001469515549612721
2005-06-13,10.131689071655273,0.0010273304963570595
2005-06-14,10.202974319458008,0.007035870060616567
2005-06-15,10.223762512207031,0.0020374639882585477
2005-06-16,10.314360618591309,0.008861522974159985
2005-06-17,10.314360618591309,0.0
2005-06-20,10.274263381958008,-0.003887515486032833
2005-06-21,10.292865753173828,0.0018105795543927883
2005-06-22,10.300313949584961,0.0007236270820725199
2005-06-23,10.170807838439941,-0.01257302561639273
2005-06-24,10.062152862548828,-0.010683023179383855
2005-06-27,10.105319023132324,0.004289952773840255
2005-06-28,10.239280700683594,0.013256551054411592
2005-06-29,10.261609077453613,0.0021806587222996665
2005-06-30,10.196114540100098,-0.006382482207144102
2005-07-01,10.286914825439453,0.00890538106278127
2005-07-05,10.386642456054688,0.009694610318791375
2005-07-06,10.301797866821289,-0.008168625192632839
2005-07-07,10.367292404174805,0.006357583229666286
2005-07-08,10.464041709899902,0.009332167161228977
2005-07-11,10.581634521484375,0.011237800349478633
2005-07-12,10.583122253417969,0.0001405956641740147
2005-07-13,10.565261840820312,-0.0016876316997933571
2005-07-14,10.504230499267578,-0.005776604732779189
2005-07-15,10.53995418548584,0.003400885597546033
2005-07-18,10.535491943359375,-0.0004233644708446782
2005-07-19,10.623311996459961,0.008335638579832993
2005-07-20,10.67540454864502,0.004903607481585581
2005-07-21,10.58907699584961,-0.008086583735729902
2005-07-22,10.650103569030762,0.005763162663287025
2005-07-25,10.642657279968262,-0.0006991752722623756
2005-07-26,10.642657279968262,0.0
2005-07-27,10.693267822265625,0.004755442270289345
2005-07-28,10.74834156036377,0.005150318781268037
2005-07-29,10.755782127380371,0.0006922525651809064
2005-08-01,10.740903854370117,-0.0013832813675519473
2005-08-02,10.807881355285645,0.006235741593411337
2005-08-03,10.757278442382812,-0.004682038157097668
2005-08-04,10.687311172485352,-0.0065041794978361045
2005-08-05,10.566747665405273,-0.011280995297532903
2005-08-08,10.51465129852295,-0.004930217748350674
2005-08-09,10.574189186096191,0.005662373946875965
2005-08-10,10.565261840820312,-0.0008442581382615
2005-08-11,10.647127151489258,0.007748535900231834
2005-08-12,10.609915733337402,-0.0034949726458982644
2005-08-15,10.651590347290039,0.00392789302008234
2005-08-16,10.486371040344238,-0.015511233680502556
2005-08-17,10.483394622802734,-0.0002838367563051669
2005-08-18,10.452133178710938,-0.0029819963109849468
2005-08-19,10.508696556091309,0.005411658693325938
2005-08-22,10.534000396728516,0.002407895261048232
2005-08-23,10.52209186553955,-0.0011304851661733117
2005-08-24,10.477438926696777,-0.0042437320842079185
2005-08-25,10.538471221923828,0.005825115818288262
2005-08-26,10.432784080505371,-0.010028697634870354
2005-08-29,10.487859725952148,0.0052790937703475205
2005-08-30,10.429805755615234,-0.0055353496188798035
2005-08-31,10.651590347290039,0.02126449877126424
2005-09-01,10.60098648071289,-0.0047508273344386565
2005-09-02,10.572704315185547,-0.0026678805391177063
2005-09-06,10.687311172485352,0.01083988106384437
2005-09-07,10.734943389892578,0.00445689440856345
2005-09-08,10.662009239196777,-0.006794088058673098
2005-09-09,10.767696380615234,0.009912497639743112
2005-09-12,10.77215576171875,0.0004141443950391732
2005-09-13,10.696249008178711,-0.007046570363361315
2005-09-14,10.633733749389648,-0.0058445964320072985
2005-09-15,10.651590347290039,0.001679240643148061
2005-09-16,10.681367874145508,0.002795594449710004
2005-09-19,10.624795913696289,-0.0052963216992228945
2005-09-20,10.531025886535645,-0.008825583843899198
2005-09-21,10.379199028015137,-0.014417100494893309
2005-09-22,10.419388771057129,0.00387214301734784
2005-09-23,10.477438926696777,0.005571359022604083
2005-09-26,10.518330574035645,0.003902828508470124
2005-09-27,10.516837120056152,-0.00014198583786473318
2005-09-28,10.524301528930664,0.0007097579613815075
2005-09-29,10.62578010559082,0.009642309884527522
2005-09-30,10.71831226348877,0.008708269602649032
2005-10-03,10.778007507324219,0.005569463024397647
2005-10-04,10.624290466308594,-0.014262101869122468
2005-10-05,10.412370681762695,-0.019946723521719556
2005-10-06,10.304923057556152,-0.01031922772349414
2005-10-07,10.340733528137207,0.003475083742114471
2005-10-10,10.281042098999023,-0.005772455984458191
2005-10-11,10.195974349975586,-0.00827423409069783
2005-10-12,10.081060409545898,-0.01127052074527457
2005-10-13,10.000473976135254,-0.007993844906864722
2005-10-14,10.164633750915527,0.016415199436748518
2005-10-17,10.237761497497559,0.0071943316772671295
2005-10-18,10.097477912902832,-0.013702564240143378
2005-10-19,10.245222091674805,0.014631790239737041
2005-10-20,10.113890647888184,-0.012818799105715817
2005-10-21,10.18851089477539,0.007377996211852311
2005-10-24,10.394463539123535,0.02021420465416157
2005-10-25,10.375061988830566,-0.001866527331587986
2005-10-26,10.32133960723877,-0.005178029938484485
2005-10-27,10.136277198791504,-0.01793007647161171
2005-10-28,10.304923057556152,0.016637849918385683
2005-10-31,10.389984130859375,0.008254411297214936
2005-11-01,10.489975929260254,0.009623864400706061
2005-11-02,10.628769874572754,0.013231102363672198
2005-11-03,10.700403213500977,0.006739570032425979
