date,macro_regime,active_trigger,SPY_return,CASH_return,final_state,CURRENT_FINAL_return,CURRENT_FINAL_NAV,CURRENT_FINAL_drawdown,SPY_CASH_TRIGGER_LOCK_return,SPY_CASH_TRIGGER_LOCK_NAV,SPY_CASH_TRIGGER_LOCK_drawdown,REGIME_NORMAL_CASH_STRESS_return,REGIME_NORMAL_CASH_STRESS_NAV,REGIME_NORMAL_CASH_STRESS_drawdown,FINAL_WITH_CREDIT_STRESS_CASH_return,FINAL_WITH_CREDIT_STRESS_CASH_NAV,FINAL_WITH_CREDIT_STRESS_CASH_drawdown,weights_CURRENT_FINAL,weights_CASH_STRESS_variant
2020-02-03,FLAT_LOW_RATE,,0.0074283785483773,6.0647170438077325e-05,NORMAL,-0.0028896011328852,9.596188426922115,-0.0523372798849127,0.0074283785483773,4.205678590190366,-0.023587973458335854,-0.0028896011328852457,6.008184521049665,-0.05233727988491266,-0.0028896011328852457,8.849453397878078,-0.05233727988491277,SPY:59%; CMDTY_FUT:41%,SPY:59%; CMDTY_FUT:41%
2020-02-04,FLAT_LOW_RATE,,0.0152413380133384,6.0647170438077325e-05,NORMAL,0.0081966376575929,9.674844906351586,-0.0445696319465203,0.0152413380133384,4.269778759158918,-0.008706147721525559,0.008196637657592997,6.057431432548668,-0.044569631946520305,0.008196637657592997,8.92198916084824,-0.044569631946520416,SPY:59%; CMDTY_FUT:41%,SPY:59%; CMDTY_FUT:41%
2020-02-05,FLAT_LOW_RATE,,0.0115480118336854,6.0647170438077325e-05,NORMAL,0.0123481230932323,9.794311082163146,-0.0327718601547838,0.0115480118336854,4.319086214796903,0.0,0.01234812309323233,6.132229341506593,-0.03277186015478373,0.01234812309323233,9.032158981242878,-0.03277186015478384,SPY:59%; CMDTY_FUT:41%,SPY:59%; CMDTY_FUT:41%
2020-02-06,FLAT_LOW_RATE,,0.0033647692139919,6.0647170438077325e-05,NORMAL,0.0031024430445745,9.824697374456402,-0.0297710899398042,0.0033647692139919,4.333618943125029,0.0,0.0031024430445745726,6.151254233774886,-0.029771089939804152,0.0031024430445745726,9.060180740051726,-0.029771089939804374,SPY:59%; CMDTY_FUT:41%,SPY:59%; CMDTY_FUT:41%
2020-02-07,FLAT_LOW_RATE,,-0.0053297412439822,6.0256320597362745e-05,NORMAL,-0.00542035979793,9.77144397978107,-0.0350300797186839,-0.0053297412439822,4.310521875508153,-0.005329741243982333,-0.005420359797930025,6.117912222619286,-0.03503007971868388,-0.005420359797930025,9.01107130060637,-0.035030079718684104,SPY:59%; CMDTY_FUT:41%,SPY:59%; CMDTY_FUT:41%
2020-02-10,FLAT_LOW_RATE,,0.0074658733091461,6.10379819414586e-05,NORMAL,0.0004747195569342,9.77608267533776,-0.0345719896256729,0.0074658733091461,4.342703685727,0.0,0.0004747195569342628,6.120816515198971,-0.03457198962567298,0.0004747195569342628,9.015349032381698,-0.034571989625673094,SPY:59%; CMDTY_FUT:41%,SPY:59%; CMDTY_FUT:41%
2020-02-11,FLAT_LOW_RATE,,0.0017325533849745,6.0647170438077325e-05,NORMAL,0.0030533709506018,9.80593268218932,-0.0316241797838988,0.0017325533849745,4.350227651697648,0.0,0.003053370950601872,6.139505638540443,-0.031624179783898754,0.003053370950601872,9.042876237226707,-0.031624179783898865,SPY:59%; CMDTY_FUT:41%,SPY:59%; CMDTY_FUT:41%
2020-02-12,FLAT_LOW_RATE,,0.0064427087784471,6.10379819414586e-05,NORMAL,0.0111415223849077,9.915185700672833,-0.0208349989059575,0.0064427087784471,4.378254901577484,0.0,0.011141522384907737,6.207909078044509,-0.020834998905957636,0.011141522384907737,9.14362764524772,-0.020834998905957636,SPY:59%; CMDTY_FUT:41%,SPY:59%; CMDTY_FUT:41%
2020-02-13,FLAT_LOW_RATE,,-0.001066680073569,6.142875511461199e-05,NORMAL,0.0006167227287191,9.921300621053906,-0.0202311255946167,-0.001066680073569,4.373584704316965,-0.0010666800735691373,0.0006167227287191008,6.211737636670761,-0.020231125594616706,0.0006167227287191008,9.149266728239489,-0.020231125594616706,SPY:59%; CMDTY_FUT:41%,SPY:59%; CMDTY_FUT:41%
2020-02-14,FLAT_LOW_RATE,,0.0016021249382025,6.10379819414586e-05,NORMAL,0.003806856729228,9.95906959108586,-0.0165012858619983,0.0016021249382025,4.380591733441093,0.0,0.0038068567292280824,6.2353848318931195,-0.016501285861998394,0.0038068567292280824,9.18409667585139,-0.016501285861998394,SPY:59%; CMDTY_FUT:41%,SPY:59%; CMDTY_FUT:41%
