date,macro_regime,active_trigger,SPY_return,CASH_return,final_state,CURRENT_FINAL_return,CURRENT_FINAL_NAV,CURRENT_FINAL_drawdown,SPY_CASH_TRIGGER_LOCK_return,SPY_CASH_TRIGGER_LOCK_NAV,SPY_CASH_TRIGGER_LOCK_drawdown,REGIME_NORMAL_CASH_STRESS_return,REGIME_NORMAL_CASH_STRESS_NAV,REGIME_NORMAL_CASH_STRESS_drawdown,FINAL_WITH_CREDIT_STRESS_CASH_return,FINAL_WITH_CREDIT_STRESS_CASH_NAV,FINAL_WITH_CREDIT_STRESS_CASH_drawdown,weights_CURRENT_FINAL,weights_CASH_STRESS_variant
2021-11-01,STEEP_LOW_RATE,,0.0017200851128622,1.98363308512306e-06,NORMAL,0.0017200851128622,18.523313877662005,-0.0097230585957963,0.0017200851128622,6.5026069220005365,0.0,0.0017200851128622,11.080306743815967,0.0,0.0017200851128622,15.754014787930869,-0.009723058595795697,SPY:100%,SPY:100%
2021-11-02,STEEP_LOW_RATE,,0.0040432649675112,1.98363308512306e-06,NORMAL,0.0040432649675112,18.598208543745773,-0.0057191065304823,0.0040432649675112,6.528898684765758,0.0,0.0040432649675112,11.125107359902517,0.0,0.0040432649675112,15.817712444020565,-0.005719106530481799,SPY:100%,SPY:100%
2021-11-03,STEEP_LOW_RATE,,0.0061050650610463,1.98363308512306e-06,NORMAL,0.0061050650610463,18.71175181692425,0.0,0.0061050650610463,6.568758036013232,0.0,0.0061050650610463,11.193026864145848,0.0,0.0061050650610463,15.914280607608232,0.0,SPY:100%,SPY:100%
2021-11-04,STEEP_LOW_RATE,,0.0047124374383726,1.5869854708139286e-06,NORMAL,0.0047124374383726,18.79992977672386,0.0,0.0047124374383726,6.599712897305753,0.0,0.0047124374383726,11.24577330298916,0.0,0.0047124374383726,15.989275659348293,0.0,SPY:100%,SPY:100%
2021-11-05,STEEP_LOW_RATE,,0.0034696711099158,1.98363308512306e-06,NORMAL,0.0034696711099158,18.865159349938605,0.0,0.0034696711099158,6.6226117304792735,0.0,0.0034696711099158,11.284792437727205,0.0,0.0034696711099158,16.044753187172013,0.0,SPY:100%,SPY:100%
2021-11-08,STEEP_LOW_RATE,,0.0008537826235626,2.380241213684186e-06,NORMAL,0.0008537826235626,18.881266095182323,0.0,0.0008537826235626,6.628266001297359,0.0,0.0008537826235626,11.294427197421047,0.0,0.0008537826235626,16.05845191864257,0.0,SPY:100%,SPY:100%
2021-11-09,STEEP_LOW_RATE,,-0.0033053258017357,1.5869854708139286e-06,NORMAL,-0.0033053258017357,18.81885735918848,-0.0033053258017358,-0.0033053258017357,6.606357422662503,-0.0033053258017357035,-0.0033053258017357,11.257095435789585,-0.0033053258017358145,-0.0033053258017357,16.00537350317995,-0.0033053258017357035,SPY:100%,SPY:100%
2021-11-10,STEEP_LOW_RATE,,-0.0080449693658107,1.98363308512306e-06,NORMAL,-0.0080449693658107,18.667460228234244,-0.0113237039227275,-0.0080449693658107,6.553209479577587,-0.011323703922727413,-0.0080449693658107,11.166532447860652,-0.011323703922727413,-0.0080449693658107,15.87661076365851,-0.011323703922727302,SPY:100%,SPY:100%
2021-11-11,STEEP_LOW_RATE,,0.0003235767576796,1.98363308512306e-06,NORMAL,0.0003235767576796,18.67350058448901,-0.0110037912524482,0.0003235767576796,6.5553299458533845,-0.011003791252447992,0.0003235767576796,11.170145678224655,-0.011003791252447992,0.0003235767576796,15.881748065892356,-0.011003791252447992,SPY:100%,SPY:100%
2021-11-12,STEEP_LOW_RATE,,0.0075467487519969,1.98363308512306e-06,NORMAL,0.0075467487519969,18.814424801720413,-0.003540085348353,0.0075467487519969,6.604801373941181,-0.003540085348352706,0.0075467487519969,11.25444396118142,-0.003540085348352706,0.0075467487519969,16.00160362828816,-0.003540085348352706,SPY:100%,SPY:100%
