date,macro_regime,active_trigger,SPY_return,CASH_return,final_state,CURRENT_FINAL_return,CURRENT_FINAL_NAV,CURRENT_FINAL_drawdown,SPY_CASH_TRIGGER_LOCK_return,SPY_CASH_TRIGGER_LOCK_NAV,SPY_CASH_TRIGGER_LOCK_drawdown,REGIME_NORMAL_CASH_STRESS_return,REGIME_NORMAL_CASH_STRESS_NAV,REGIME_NORMAL_CASH_STRESS_drawdown,FINAL_WITH_CREDIT_STRESS_CASH_return,FINAL_WITH_CREDIT_STRESS_CASH_NAV,FINAL_WITH_CREDIT_STRESS_CASH_drawdown,weights_CURRENT_FINAL,weights_CASH_STRESS_variant
2008-02-14,STEEP_HIGH_RATE,CREDIT,-0.008799478164104,8.868807407758084e-05,STRESS,-0.0029358448581579,1.7562761687830766,-0.0135310233712391,8.868807407758084e-05,1.1146107775062355,-0.07426110047964218,8.868807407758084e-05,1.664958841443781,0.0,8.868807407758084e-05,1.701465136707292,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-02-15,STEEP_HIGH_RATE,CREDIT,-0.0002222600208285,8.480528519427821e-05,STRESS,-0.0003748163248444,1.7556178878040816,-0.013900768047632,8.480528519427821e-05,1.1147053023911024,-0.07418259292825291,8.480528519427821e-05,1.6651000387531665,0.0,8.480528519427821e-05,1.7016094299434585,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-02-19,STEEP_HIGH_RATE,CREDIT,0.0028123091751814,8.75236346555841e-05,STRESS,0.0031426381264045,1.7611351595136926,-0.0108018150048802,8.75236346555841e-05,1.1148028654507376,-0.07410156202375862,8.75236346555841e-05,1.6652457743606233,0.0,8.75236346555841e-05,1.7017583609855313,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-02-20,STEEP_HIGH_RATE,CREDIT,0.0029513720131224,8.635885482832784e-05,STRESS,0.0048044309398731,1.7695964117633587,-0.0060492806392232,8.635885482832784e-05,1.1148991385495572,-0.0740216024949677,8.635885482832784e-05,1.6653895830787047,0.0,8.635885482832784e-05,1.7019053228887806,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-02-21,STEEP_HIGH_RATE,CREDIT,-0.0083139142870573,8.441679811777014e-05,STRESS,0.0072485660942509,1.7824234483141748,0.0,8.441679811777014e-05,1.1149932547650578,-0.07394343436352402,8.441679811777014e-05,1.6655301699349268,0.0,8.441679811777014e-05,1.7020489922868385,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-02-22,STEEP_HIGH_RATE,CREDIT,0.006157442972871,8.441679811777014e-05,STRESS,-0.0015114489578628,1.77972940625075,-0.0015114489578628,8.441679811777014e-05,1.115087378925548,-0.07386525963337709,8.441679811777014e-05,1.6656707686590413,0.0,8.441679811777014e-05,1.7021926738130069,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-02-25,STEEP_HIGH_RATE,CREDIT,0.0126093039524308,8.441679811777014e-05,STRESS,-0.0067329751525135,1.767746532380266,-0.0082342475620987,8.441679811777014e-05,1.1151815110316985,-0.07378707830396969,8.441679811777014e-05,1.66581137925205,0.0,8.441679811777014e-05,1.7023363674683096,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-02-26,STEEP_HIGH_RATE,CREDIT,0.0074999871635508,8.20850798783912e-05,STRESS,0.0048810875875679,1.7763750580374338,-0.003393352058099,8.20850798783912e-05,1.1152730507951105,-0.07371105004230782,8.20850798783912e-05,1.6659481175121782,0.0,8.20850798783912e-05,1.7024761038850131,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-02-27,STEEP_HIGH_RATE,CREDIT,-0.0010115496577834,7.62498073600959e-05,STRESS,0.0050854830699324,1.7854087833209336,0.0,7.62498073600959e-05,1.1153580901503874,-0.07364042068831378,7.62498073600959e-05,1.6660751457352103,0.0,7.62498073600959e-05,1.7026059173599695,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-02-28,STEEP_HIGH_RATE,CREDIT,-0.0097670098313198,7.31341641264649e-05,STRESS,0.0120317492275929,1.8068903740705928,0.0,7.31341641264649e-05,1.1154396609320123,-0.07357267215480034,7.31341641264649e-05,1.6661969927483655,0.0,7.31341641264649e-05,1.7027304360205724,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-02-29,STEEP_HIGH_RATE,CREDIT,-0.0222841864877033,7.118564917729664e-05,STRESS,0.0080773973965761,1.8214853456740088,0.0,7.118564917729664e-05,1.1155190642283939,-0.0735067238240521,7.118564917729664e-05,1.6663156020629515,0.0,7.118564917729664e-05,1.7028516459920344,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-03-03,STEEP_HIGH_RATE,CREDIT,-0.0023912046207229,6.572473239052634e-05,STRESS,0.001527007643291,1.824266767718996,0.0,6.572473239052634e-05,1.1155923814203668,-0.07344583030141383,6.572473239052634e-05,1.6664251202099751,0.0,6.572473239052634e-05,1.702963565460768,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-03-04,STEEP_HIGH_RATE,CREDIT,-0.0038203246199542,6.416309471890536e-05,STRESS,-0.0089926918542698,1.8078616988169145,-0.0089926918542697,6.416309471890536e-05,1.1156639612800034,-0.07338637971846129,6.416309471890536e-05,1.6665320432028052,0.0,6.416309471890536e-05,1.7030728328733216,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-03-05,STEEP_HIGH_RATE,CREDIT,0.0063162978705149,5.908354097372559e-05,STRESS,0.0049697339441739,1.8168462904678968,-0.0040676491960535,5.908354097372559e-05,1.1157298786573726,-0.07333163210466065,5.908354097372559e-05,1.6666305078170638,0.0,5.908354097372559e-05,1.703173456446824,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-03-06,STEEP_HIGH_RATE,CREDIT,-0.0206976900506784,5.399750307555351e-05,STRESS,0.00188448345586,1.820270107244124,-0.0021908311578077,5.399750307555351e-05,1.115790125284927,-0.07328159432661507,5.399750307555351e-05,1.6667205017030355,0.0,5.399750307555351e-05,1.7032654235607767,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-03-07,STEEP_HIGH_RATE,CREDIT,-0.0103010038025119,5.595443991035509e-05,STRESS,0.0011294974635653,1.82232609771326,-0.0010638082324782,5.595443991035509e-05,1.1158525586964447,-0.07322974031727103,5.595443991035509e-05,1.6668137621151955,0.0,5.595443991035509e-05,1.7033607288235708,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-03-10,STEEP_HIGH_RATE,CREDIT,-0.013182997152574,5.243126126464048e-05,STRESS,0.0043385711390982,1.830232389126824,0.0,5.243126126464048e-05,1.1159110642534826,-0.07318114858365332,5.243126126464048e-05,1.6669011552630364,0.0,5.243126126464048e-05,1.7034500381749718,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-03-11,STEEP_HIGH_RATE,CREDIT,0.0359376025082929,5.71281408126012e-05,STRESS,-0.0072227307213386,1.817013113422689,-0.0072227307213384,5.71281408126012e-05,1.1159748141778956,-0.07312820114580187,5.71281408126012e-05,1.666996382226955,0.0,5.71281408126012e-05,1.7035473531086198,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-03-12,STEEP_HIGH_RATE,CREDIT,-0.0093514803489112,5.71281408126012e-05,STRESS,0.0112572750744305,1.837467729854336,0.0,5.71281408126012e-05,1.1160385677442233,-0.07307525068316167,5.71281408126012e-05,1.6670916146310129,0.0,5.71281408126012e-05,1.7036446736016893,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-03-13,STEEP_HIGH_RATE,CREDIT,0.0022076035484646,5.243126126464048e-05,STRESS,0.0004306190472903,1.838258978457593,0.0,5.243126126464048e-05,1.11609708305395,-0.07302665084945759,5.243126126464048e-05,1.6671790223470118,0.0,5.243126126464048e-05,1.703733997840673,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-03-14,STEEP_HIGH_RATE,CREDIT,-0.0154958751461569,4.576785610077572e-05,STRESS,0.0083783562059837,1.853660566977958,0.0,4.576785610077572e-05,1.1161481644246418,-0.07298422526660442,4.576785610077572e-05,1.6672553255566007,0.0,4.576785610077572e-05,1.7038119740931201,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-03-17,STEEP_HIGH_RATE,CREDIT,-0.0101068052158731,4.302085861618288e-05,STRESS,0.0049086940356466,1.862759619547196,0.0,4.302085861618288e-05,1.1161961820770183,-0.07294434425202456,4.302085861618288e-05,1.6673270523122385,0.0,4.302085861618288e-05,1.7038852735471661,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-03-18,STEEP_HIGH_RATE,CREDIT,0.0415434655528186,3.594844171850298e-05,STRESS,-0.0128616686292721,1.8388014225845908,-0.0128616686292721,3.594844171850298e-05,1.116236307590416,-0.07291101804581412,3.594844171850298e-05,1.6673869901216043,0.0,3.594844171850298e-05,1.7039465255676172,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-03-19,STEEP_HIGH_RATE,CREDIT,-0.0247701657250073,2.3738661430350305e-05,STRESS,-0.0047143713468038,1.830132629845496,-0.0175154052940181,2.3738661430350305e-05,1.1162628055461983,-0.07288901019435567,2.3738661430350305e-05,1.6674265716568362,0.0,2.3738661430350305e-05,1.7039869749772831,0.0,GOLD:30%; IEF:70%,CASH:100%
