episode_id,strategy,entry_date,unlock_date,duration_days,SPY_return_during_lock,strategy_return_during_lock,next_21d_SPY_return_after_unlock,next_21d_SPY_maxDD_after_unlock,false_recovery_flag,missed_rebound_flag
4,CREDIT_UNLOCK_HYBRID_STRICT,2019-01-28,2019-03-11,29,0.032659048044331396,-0.0011591717179992855,0.03640097938386311,-0.019983887818669666,False,False
4,CREDIT_UNLOCK_RATE_SHOCK_STRICT,2019-01-28,2019-03-11,29,0.032659048044331396,-0.0011591717179992855,0.03640097938386311,-0.019983887818669666,False,False
4,CREDIT_RELOCK_FAST,2019-01-09,2019-02-19,27,0.08022763122908705,0.025886613832979632,0.01777959784289629,-0.021253639218935638,False,False
4,CREDIT_RELOCK_FAST_WITH_VIX,2019-01-28,2019-02-19,15,0.043607723738566806,0.014778102686765937,0.01777959784289629,-0.021253639218935638,False,False
4,CREDIT_UNLOCK_MA50_PLUS_RELOCK_FAST,2019-01-09,2019-02-19,27,0.08022763122908705,0.025886613832979632,0.01777959784289629,-0.021253639218935638,False,False
4,CREDIT_UNLOCK_HYBRID_PLUS_RELOCK_FAST,2019-01-09,2019-03-11,41,0.06889476952132645,0.00977487824315637,0.03640097938386311,-0.019983887818669666,False,True
5,FINAL_BASELINE,2020-03-16,2020-04-07,16,-0.010777125517919761,0.09491908304985808,0.08505263445233702,-0.047446260657181494,True,True
5,CREDIT_UNLOCK_2D_CONFIRM,2020-03-16,2020-04-07,16,-0.010777125517919761,0.09491908304985808,0.08505263445233702,-0.047446260657181494,True,True
5,CREDIT_UNLOCK_3D_CONFIRM,2020-03-16,2020-04-07,16,-0.010777125517919761,0.09491908304985808,0.08505263445233702,-0.047446260657181494,True,True
5,CREDIT_UNLOCK_MA50,2020-03-16,2020-04-07,16,-0.010777125517919761,0.09491908304985808,0.08505263445233702,-0.047446260657181494,True,True
5,CREDIT_UNLOCK_MA20_MA50,2020-03-16,2020-04-07,16,-0.010777125517919761,0.09491908304985808,0.08505263445233702,-0.047446260657181494,True,True
5,CREDIT_UNLOCK_LEVEL_CONFIRM,2020-03-16,2020-04-07,16,-0.010777125517919761,0.09491908304985808,0.08505263445233702,-0.047446260657181494,True,True
5,CREDIT_UNLOCK_ZSCORE_CONFIRM,2020-03-16,2020-04-07,16,-0.010777125517919761,0.09491908304985808,0.08505263445233702,-0.047446260657181494,True,True
5,CREDIT_UNLOCK_COOLDOWN_10D,2020-03-16,2020-04-07,16,-0.010777125517919761,0.09491908304985808,0.08505263445233702,-0.047446260657181494,True,True
5,CREDIT_UNLOCK_COOLDOWN_21D,2020-03-16,2020-04-07,16,-0.010777125517919761,0.09491908304985808,0.08505263445233702,-0.047446260657181494,True,True
5,CREDIT_UNLOCK_TRAILING_DD_REPAIR,2020-03-16,2020-04-07,16,-0.010777125517919761,0.09491908304985808,0.08505263445233702,-0.047446260657181494,True,True
5,CREDIT_UNLOCK_HYBRID_STRICT,2020-03-16,2020-04-07,16,-0.010777125517919761,0.09491908304985808,0.08505263445233702,-0.047446260657181494,True,True
5,CREDIT_UNLOCK_RATE_SHOCK_STRICT,2020-03-16,2020-04-07,16,-0.010777125517919761,0.09491908304985808,0.08505263445233702,-0.047446260657181494,True,True
5,CREDIT_RELOCK_FAST,2020-03-16,2020-04-07,16,-0.010777125517919761,0.09491908304985808,0.08505263445233702,-0.047446260657181494,True,True
5,CREDIT_RELOCK_FAST_WITH_VIX,2020-03-16,2020-04-07,16,-0.010777125517919761,0.09491908304985808,0.08505263445233702,-0.047446260657181494,True,True
5,CREDIT_UNLOCK_MA50_PLUS_RELOCK_FAST,2020-03-16,2020-04-07,16,-0.010777125517919761,0.09491908304985808,0.08505263445233702,-0.047446260657181494,True,True
5,CREDIT_UNLOCK_HYBRID_PLUS_RELOCK_FAST,2020-03-16,2020-04-07,16,-0.010777125517919761,0.09491908304985808,0.08505263445233702,-0.047446260657181494,True,True
6,FINAL_BASELINE,2020-04-08,2020-04-27,12,0.0672877907065923,0.0412452228096063,0.057411883027371324,-0.039596086224793825,False,False
6,CREDIT_UNLOCK_2D_CONFIRM,2020-04-08,2020-04-28,13,0.08267627528176358,0.03433089207035711,0.06033665730377891,-0.03959608622479416,False,False
6,CREDIT_UNLOCK_3D_CONFIRM,2020-04-08,2020-04-29,14,0.07769791676644844,0.029721338244190987,0.03789092009224704,-0.0372651124781509,False,False
6,CREDIT_UNLOCK_MA50,2020-04-08,2020-04-27,12,0.0672877907065923,0.0412452228096063,0.057411883027371324,-0.039596086224793825,False,False
6,CREDIT_UNLOCK_MA20_MA50,2020-04-08,2020-04-27,12,0.0672877907065923,0.0412452228096063,0.057411883027371324,-0.039596086224793825,False,False
6,CREDIT_UNLOCK_LEVEL_CONFIRM,2020-04-08,2020-07-27,75,0.21560025075860922,0.14406369181461898,0.06466152280912629,-0.008254583636216672,True,True
6,CREDIT_UNLOCK_ZSCORE_CONFIRM,2020-04-08,2020-06-04,39,0.17746004919882408,0.02178273819058285,0.022756051696761315,-0.0698950637250666,True,True
6,CREDIT_UNLOCK_COOLDOWN_10D,2020-04-08,2020-05-11,22,0.10300617949801061,0.02703244812709671,0.0905982566454051,-0.017685949838968984,False,False
6,CREDIT_UNLOCK_COOLDOWN_21D,2020-04-08,2020-08-25,96,0.29909550470804747,0.15878864999881603,-0.056157883119679175,-0.0944045117188197,True,True
6,CREDIT_UNLOCK_TRAILING_DD_REPAIR,2020-04-08,2020-06-04,39,0.17746004919882408,0.02178273819058285,0.022756051696761315,-0.0698950637250666,True,True
6,CREDIT_UNLOCK_HYBRID_STRICT,2020-04-08,2020-06-04,39,0.17746004919882408,0.02178273819058285,0.022756051696761315,-0.0698950637250666,True,True
6,CREDIT_UNLOCK_RATE_SHOCK_STRICT,2020-04-08,2020-04-27,12,0.0672877907065923,0.0412452228096063,0.057411883027371324,-0.039596086224793825,False,False
6,CREDIT_RELOCK_FAST,2020-04-08,2020-04-27,12,0.0672877907065923,0.0412452228096063,0.057411883027371324,-0.039596086224793825,False,False
6,CREDIT_RELOCK_FAST_WITH_VIX,2020-04-08,2020-04-27,12,0.0672877907065923,0.0412452228096063,0.057411883027371324,-0.039596086224793825,False,False
6,CREDIT_UNLOCK_MA50_PLUS_RELOCK_FAST,2020-04-08,2020-04-27,12,0.0672877907065923,0.0412452228096063,0.057411883027371324,-0.039596086224793825,False,False
6,CREDIT_UNLOCK_HYBRID_PLUS_RELOCK_FAST,2020-04-08,2020-06-04,39,0.17746004919882408,0.02178273819058285,0.022756051696761315,-0.0698950637250666,True,True
7,FINAL_BASELINE,2022-02-28,2022-04-11,30,0.02560914370511247,0.026850126241358074,-0.10722392161525762,-0.11749510619128278,True,False
7,CREDIT_UNLOCK_2D_CONFIRM,2022-02-28,2022-08-09,112,-0.04954301058382493,-0.0021646052697299467,-0.02666831537436276,-0.0906213118327669,True,True
7,CREDIT_UNLOCK_3D_CONFIRM,2022-02-28,2022-08-10,113,-0.05331724247764014,-0.0015275309776154877,-0.03188194352270157,-0.09062131183276656,True,True
7,CREDIT_UNLOCK_MA50,2022-02-28,2022-04-11,30,0.02560914370511247,0.026850126241358074,-0.10722392161525762,-0.11749510619128278,True,False
7,CREDIT_UNLOCK_MA20_MA50,2022-02-28,2022-04-11,30,0.02560914370511247,0.026850126241358074,-0.10722392161525762,-0.11749510619128278,True,False
7,CREDIT_UNLOCK_LEVEL_CONFIRM,2022-02-28,2023-01-17,222,-0.07489445918576854,0.03425887994783805,0.04075219705597344,-0.023249714144736977,False,True
7,CREDIT_UNLOCK_ZSCORE_CONFIRM,2022-02-28,2023-01-09,217,-0.0990840997243787,0.005863024932871053,0.0587582982950845,-0.024742729724675616,False,True
7,CREDIT_UNLOCK_COOLDOWN_10D,2022-02-28,2022-08-22,121,-0.028485174771891053,-0.010254906005848774,-0.08324594940738661,-0.09670750030598974,True,True
7,CREDIT_UNLOCK_COOLDOWN_21D,2022-02-28,2023-02-15,243,-0.04206881796874029,0.02808162913830703,-0.0543543406375131,-0.05613779972055144,True,True
7,CREDIT_UNLOCK_TRAILING_DD_REPAIR,2022-02-28,2022-04-11,30,0.02560914370511247,0.026850126241358074,-0.10722392161525762,-0.11749510619128278,True,False
7,CREDIT_UNLOCK_HYBRID_STRICT,2022-02-28,2023-01-19,224,-0.09116790125554741,0.021197048299203436,0.04791064789369259,-0.023249714144736977,False,True
7,CREDIT_UNLOCK_RATE_SHOCK_STRICT,2022-02-28,2023-01-19,224,-0.09116790125554741,0.021197048299203436,0.04791064789369259,-0.023249714144736977,False,True
7,CREDIT_RELOCK_FAST,2022-02-28,2022-04-11,30,0.02560914370511247,0.026850126241358074,-0.10722392161525762,-0.11749510619128278,True,False
7,CREDIT_RELOCK_FAST_WITH_VIX,2022-02-28,2022-04-11,30,0.02560914370511247,0.026850126241358074,-0.10722392161525762,-0.11749510619128278,True,False
7,CREDIT_UNLOCK_MA50_PLUS_RELOCK_FAST,2022-02-28,2022-04-11,30,0.02560914370511247,0.026850126241358074,-0.10722392161525762,-0.11749510619128278,True,False
7,CREDIT_UNLOCK_HYBRID_PLUS_RELOCK_FAST,2022-02-28,2023-01-19,224,-0.09116790125554741,0.021197048299203436,0.04791064789369259,-0.023249714144736977,False,True
8,FINAL_BASELINE,2022-05-31,2022-08-08,47,-9.47486493019234e-06,0.013948882348759684,-0.03682903116248748,-0.09062131183276678,True,True
8,CREDIT_UNLOCK_2D_CONFIRM,2022-02-28,2022-08-09,112,-0.04954301058382493,-0.0021646052697299467,-0.02666831537436276,-0.0906213118327669,True,True
8,CREDIT_UNLOCK_3D_CONFIRM,2022-02-28,2022-08-10,113,-0.05331724247764014,-0.0015275309776154877,-0.03188194352270157,-0.09062131183276656,True,True
8,CREDIT_UNLOCK_MA50,2022-05-31,2022-08-08,47,-9.47486493019234e-06,0.013948882348759684,-0.03682903116248748,-0.09062131183276678,True,True
8,CREDIT_UNLOCK_MA20_MA50,2022-05-31,2022-08-08,47,-9.47486493019234e-06,0.013948882348759684,-0.03682903116248748,-0.09062131183276678,True,True
8,CREDIT_UNLOCK_LEVEL_CONFIRM,2022-02-28,2023-01-17,222,-0.07489445918576854,0.03425887994783805,0.04075219705597344,-0.023249714144736977,False,True
8,CREDIT_UNLOCK_ZSCORE_CONFIRM,2022-02-28,2023-01-09,217,-0.0990840997243787,0.005863024932871053,0.0587582982950845,-0.024742729724675616,False,True
8,CREDIT_UNLOCK_COOLDOWN_10D,2022-02-28,2022-08-22,121,-0.028485174771891053,-0.010254906005848774,-0.08324594940738661,-0.09670750030598974,True,True
8,CREDIT_UNLOCK_COOLDOWN_21D,2022-02-28,2023-02-15,243,-0.04206881796874029,0.02808162913830703,-0.0543543406375131,-0.05613779972055144,True,True
8,CREDIT_UNLOCK_TRAILING_DD_REPAIR,2022-05-31,2023-06-13,260,0.06234569852394034,0.11511252129530547,0.03272305274748355,-0.02159376505577737,False,True
8,CREDIT_UNLOCK_HYBRID_STRICT,2022-02-28,2023-01-19,224,-0.09116790125554741,0.021197048299203436,0.04791064789369259,-0.023249714144736977,False,True
8,CREDIT_UNLOCK_RATE_SHOCK_STRICT,2022-02-28,2023-01-19,224,-0.09116790125554741,0.021197048299203436,0.04791064789369259,-0.023249714144736977,False,True
8,CREDIT_RELOCK_FAST,2022-04-25,2022-08-08,72,-0.0253121112211665,-0.027901605813268282,-0.03682903116248748,-0.09062131183276678,True,True
8,CREDIT_RELOCK_FAST_WITH_VIX,2022-04-25,2022-08-08,72,-0.0253121112211665,-0.027901605813268282,-0.03682903116248748,-0.09062131183276678,True,True
8,CREDIT_UNLOCK_MA50_PLUS_RELOCK_FAST,2022-04-25,2022-08-08,72,-0.0253121112211665,-0.027901605813268282,-0.03682903116248748,-0.09062131183276678,True,True
8,CREDIT_UNLOCK_HYBRID_PLUS_RELOCK_FAST,2022-02-28,2023-01-19,224,-0.09116790125554741,0.021197048299203436,0.04791064789369259,-0.023249714144736977,False,True
