date,spy_price,SPY_return,CASH_return,macro_regime_confirmed,final_regime_confirmed,VIX_LEVEL,VIX_ZSCORE_120D,CMDTY_RET60,WBAA,WAAA,CREDIT_SPREAD,D_CREDIT_15D,D_CREDIT_20D,D_CREDIT_60D,CREDIT_LEVEL_Z_252D,CREDIT_LEVEL_Z_504D,D_CREDIT_15D_Z_252D,D_CREDIT_20D_Z_252D,D_CREDIT_60D_Z_252D,CREDIT_PERCENTILE_252D,CREDIT_PERCENTILE_504D,CREDIT_SPREAD_MA20,CREDIT_SPREAD_MA60,CREDIT_ABOVE_MA20,CREDIT_ABOVE_MA60,SPY_MA20,SPY_MA50,SPY_MA100,SPY_DD
2008-04-21,99.42943572998048,0.0005057644324617,5.243126126464048e-05,STEEP,STEEP_HIGH_RATE,20.5,-1.4330627669996585,0.2487292184966532,7.03,5.6,1.4300000000000006,0.010000000000000675,0.05000000000000071,0.20000000000000107,1.9474932473808222,2.853097323548149,-0.23458483846805084,0.15211162531785588,0.5835631228805425,0.9781746031746031,0.9890873015873016,1.4225,1.3431666666666666,True,True,97.15665473937987,96.12867721557618,98.78733444213867,-0.1054775946844327
2008-04-22,98.9916763305664,-0.0044027143088982,4.968885569511805e-05,STEEP,STEEP_HIGH_RATE,20.87,-1.3133387285734293,0.2416666666666689,7.03,5.6,1.4300000000000006,0.010000000000000675,0.05000000000000071,0.1900000000000004,1.9243380475066139,2.8248782960981744,-0.23814163917446438,0.14765210334444107,0.5219387632364592,0.9761904761904762,0.9880952380952381,1.425,1.3463333333333334,True,True,97.26753158569336,96.2079849243164,98.76452262878418,-0.1094159212779457
2008-04-23,98.83381652832033,-0.0015946775334821,4.890496441523062e-05,STEEP,STEEP_HIGH_RATE,20.26,-1.5184353300790832,0.2368835879221946,7.03,5.6,1.4300000000000006,0.010000000000000675,0.05000000000000071,0.1900000000000004,1.9017673593855684,2.797364490097375,-0.2417155983410725,0.1431770958703428,0.5178416368705245,0.9742063492063492,0.9871031746031746,1.4275000000000002,1.3495,True,True,97.42971954345704,96.27442337036133,98.70774108886718,-0.1108361156999605
2008-04-24,99.2643585205078,0.0043562214564902,4.890496441523062e-05,STEEP,STEEP_HIGH_RATE,20.06,-1.6056302242097005,0.2083950215406402,7.03,5.6,1.4300000000000006,0.010000000000000675,0.05000000000000071,0.1900000000000004,1.8797547869752258,2.770526010204656,-0.2453069820516698,0.13868615003970258,0.5137532916517712,0.9722222222222222,0.9861111111111112,1.4300000000000002,1.352666666666667,True,True,97.62850608825684,96.3317626953125,98.6549089050293,-0.1069627209088367
2008-04-25,100.18293762207033,0.0092538662945445,5.164790941170061e-05,STEEP,STEEP_HIGH_RATE,19.59,-1.7387527456126064,0.223299424688975,6.98,5.58,1.4000000000000004,-0.02999999999999936,-0.019999999999999574,0.16000000000000014,1.7169852413750506,2.5678796422254484,-0.7698338686610385,-0.6357614393170313,0.33882118666773164,0.9206349206349206,0.9603174603174603,1.429,1.3553333333333333,False,True,97.9187915802002,96.38776428222656,98.6007502746582,-0.098698673332083
2008-04-28,100.20452117919922,0.0002154414478274,5.595443991035509e-05,STEEP,STEEP_HIGH_RATE,19.64,-1.69304828040241,0.2301234366962474,6.98,5.58,1.4000000000000004,-0.02999999999999936,-0.019999999999999574,0.16000000000000014,1.6991239941231653,2.5461904140523437,-0.7725599232376046,-0.6392370297880589,0.3353355368655851,0.9186507936507936,0.9593253968253969,1.4280000000000004,1.358,False,True,98.19364967346192,96.46133590698243,98.5537686920166,-0.098504495669337
2008-04-29,99.80977630615234,-0.0039393918398246,5.673694559393816e-05,STEEP,STEEP_HIGH_RATE,20.24,-1.462808553587631,0.2236576976392119,6.98,5.58,1.4000000000000004,-0.02999999999999936,-0.019999999999999574,0.15000000000000036,1.68162584643625,2.525553601743849,-0.7752979352442503,-0.6419689086639279,0.27481916059907296,0.9166666666666666,0.9583333333333334,1.427,1.3605000000000003,False,True,98.28227920532228,96.52744171142578,98.51221633911133,-0.1020558397027359
2008-04-30,99.2212905883789,-0.0058960729054069,5.556312942989194e-05,STEEP,STEEP_HIGH_RATE,20.79,-1.272125427728381,0.2027721753459745,6.98,5.58,1.4000000000000004,-0.02999999999999936,-0.019999999999999574,0.15000000000000036,1.6644771087361578,2.5053298112447964,-0.7780480153988434,-0.6447126241716443,0.2715550186101996,0.9146825396825397,0.9573412698412699,1.4260000000000004,1.363,False,True,98.33825492858888,96.57634979248047,98.44737548828125,-0.107350183936833
2008-05-01,101.27376556396484,0.0206858322786855,5.595443991035509e-05,STEEP,STEEP_HIGH_RATE,18.88,-1.8718724989505653,0.1958346839180698,6.98,5.58,1.4000000000000004,-0.02999999999999936,-0.019999999999999574,0.15000000000000036,1.647664795245766,2.485504931823848,-0.7808102758403757,-0.6474682917820628,0.2682905898760626,0.9126984126984127,0.9563492063492064,1.4250000000000003,1.3655000000000002,False,True,98.48465385437012,96.66059494018555,98.3879295349121,-0.0888849795581507
2008-05-02,101.55365753173828,0.0027637164098204,5.791041604052971e-05,STEEP,STEEP_HIGH_RATE,18.18,-2.048692377006188,0.2349367294633462,6.9,5.56,1.3400000000000007,-0.09999999999999964,-0.08999999999999897,0.09000000000000075,1.3539330106115106,2.1207634936066757,-1.6949212000081442,-1.42179132864026,-0.0778783901066867,0.8452380952380952,0.9226190476190477,1.4205,1.3670000000000002,False,False,98.6504295349121,96.7665771484375,98.33149559020995,-0.0863669160249217
2008-05-05,101.06564331054688,-0.0048054814868572,5.947450587262537e-05,STEEP,STEEP_HIGH_RATE,18.9,-1.775583644891761,0.2461666870117211,6.9,5.56,1.3400000000000007,-0.09999999999999964,-0.08999999999999897,0.09000000000000075,1.3422523669141957,2.1073628619423417,-1.6825565882476539,-1.4192673090443584,-0.08022267942098354,0.8432539682539683,0.9216269841269841,1.4160000000000004,1.3685,False,False,98.78929138183594,96.8509454345703,98.26187072753906,-0.0907573628957442
2008-05-06,101.94117736816406,0.0086630236442162,6.299146465793548e-05,STEEP,STEEP_HIGH_RATE,18.21,-1.97403237473662,0.2213801758958005,6.9,5.56,1.3400000000000007,-0.09999999999999964,-0.08999999999999897,0.05000000000000071,1.33072991750586,2.0948077679377364,-1.6703787613986774,-1.4167521098670421,-0.3115253053665233,0.8412698412698413,0.9206349206349206,1.4115000000000004,1.3693333333333333,False,False,98.976953125,96.92840087890625,98.23062232971192,-0.0828805724321806
2008-05-07,100.12556457519533,-0.017810396542818,6.455356152268443e-05,STEEP,STEEP_HIGH_RATE,19.73,-1.450822499020165,0.2253993220222667,6.9,5.56,1.3400000000000007,-0.09999999999999964,-0.08999999999999897,0.05000000000000071,1.3193612141951003,2.082431070890649,-1.6583826299025415,-1.4142456744331773,-0.3125597668334414,0.8392857142857143,0.9196428571428571,1.4070000000000005,1.3701666666666668,False,False,99.10935783386232,96.95483383178711,98.17084663391114,-0.0992148331142855
2008-05-08,99.86721801757812,-0.002580225726699,6.416309471890536e-05,STEEP,STEEP_HIGH_RATE,19.4,-1.527088790892863,0.2421307506053291,6.9,5.56,1.3400000000000007,-0.09999999999999964,-0.08999999999999897,0.05000000000000071,1.308141972492487,2.070228503745,-1.6465632963928838,-1.4117479465773781,-0.3135953484905569,0.8373015873015873,0.9186507936507936,1.4025000000000005,1.371,False,False,99.22202949523928,96.97809875488281,98.11068939208984,-0.1015390621761131
2008-05-09,99.68058776855467,-0.001868783898542,6.533438035116745e-05,STEEP,STEEP_HIGH_RATE,19.41,-1.4964755387781736,0.2589436202782174,6.89,5.57,1.3199999999999994,-0.11000000000000121,-0.120000000000001,0.02999999999999936,1.2055005073735348,1.9443166717658165,-1.7610297873654364,-1.7353196225137582,-0.42917810090953734,0.8253968253968254,0.9126984126984127,1.3965000000000005,1.3715000000000002,False,False,99.4200984954834,97.01691192626953,98.06209144592285,-0.1032180915101875
2008-05-12,100.80011749267578,0.0112311709750396,6.845612637285114e-05,STEEP,STEEP_HIGH_RATE,17.79,-1.9649019745179956,0.2144317397409429,6.89,5.57,1.3199999999999994,-0.11000000000000121,-0.120000000000001,0.02999999999999936,1.1956473936225795,1.9338370319824187,-1.7493025230765347,-1.724018869477515,-0.4303061786152017,0.8234126984126984,0.9117063492063492,1.3905000000000005,1.372,False,False,99.6902904510498,97.12167678833008,98.03960586547852,-0.0931461805686159
2008-05-13,100.81446075439452,0.0001422940972246,7.079583181268667e-05,STEEP,STEEP_HIGH_RATE,17.98,-1.8590636036552417,0.2307523349579257,6.89,5.57,1.3199999999999994,-0.11000000000000121,-0.120000000000001,0.02999999999999936,1.1859033393604603,1.9233267233336129,-1.7377426727892316,-1.7128746463784361,-0.43143585412602803,0.8214285714285714,0.9107142857142857,1.3845000000000005,1.3725,False,False,99.95007667541503,97.2312986755371,98.01150970458984,-0.0930171406230654
2008-05-14,101.02262115478516,0.0020647871231265,7.040597630569856e-05,STEEP,STEEP_HIGH_RATE,17.66,-1.910580711981584,0.1706060236150592,6.89,5.57,1.3199999999999994,-0.11000000000000121,-0.120000000000001,0.02999999999999936,1.1762655822078079,1.9129464156535367,-1.726345971257639,-1.701883073824465,-0.43227559045385494,0.8194444444444444,0.9097222222222222,1.3785000000000003,1.3730000000000002,False,False,100.0907371520996,97.35236785888672,97.98549514770508,-0.0911444140941272
2008-05-15,102.2856674194336,0.012502608328814,7.079583181268667e-05,STEEP,STEEP_HIGH_RATE,16.3,-2.2590451317486857,0.1655328798185966,6.89,5.57,1.3199999999999994,-0.11000000000000121,-0.120000000000001,0.02999999999999936,1.1667314461734004,1.9026933727823612,-1.7151083041714972,-1.6910404059846877,-0.4331161861154906,0.8174603174603174,0.9087301587301587,1.3725000000000003,1.3735,False,False,100.28737335205078,97.48670089721679,97.96557609558106,-0.0797813486760913
2008-05-16,102.37896728515624,0.0009121499431594,7.118564917729664e-05,STEEP,STEEP_HIGH_RATE,16.47,-2.144548210181829,0.1939842513550629,6.92,5.56,1.3600000000000003,-0.040000000000000036,-0.07000000000000028,0.07000000000000028,1.3390271315509956,2.1178544568943787,-0.8351050905128166,-1.1474995087235467,-0.204342560242993,0.8650793650793651,0.9325396825396826,1.3690000000000002,1.3746666666666667,False,False,100.43736305236816,97.66246109008789,97.93155822753906,-0.0789419712855921
2008-05-19,102.65882873535156,0.0027335834460588,7.040597630569856e-05,STEEP,STEEP_HIGH_RATE,17.01,-1.9433756970126852,0.1858246470928364,6.92,5.56,1.3600000000000003,-0.040000000000000036,-0.07000000000000028,0.0600000000000005,1.3275437990437633,2.1050704105347458,-0.8321387876563284,-1.1425047165755102,-0.26275664171151986,0.8630952380952381,0.9315476190476191,1.3655000000000004,1.3756666666666668,False,False,100.59883270263671,97.86310012817383,97.89248374938965,-0.0764241823054386
2008-05-20,101.82638549804688,-0.0081088324069104,7.196516950935816e-05,STEEP,STEEP_HIGH_RATE,17.58,-1.7363245872389876,0.1894799543932792,6.92,5.56,1.3600000000000003,-0.040000000000000036,-0.07000000000000028,0.0600000000000005,1.3162130663568727,2.0919893111055625,-0.8291838129288788,-1.137543583259399,-0.26300315435122473,0.8611111111111112,0.9305555555555556,1.3620000000000003,1.3766666666666667,False,False,100.74056816101074,98.07151229858398,97.84279937744141,-0.0839133038261991
2008-05-21,100.10401916503906,-0.016914735061875,7.196516950935816e-05,STEEP,STEEP_HIGH_RATE,18.59,-1.4168029123830244,0.2059690493736201,6.92,5.56,1.3600000000000003,-0.040000000000000036,-0.07000000000000028,0.0600000000000005,1.3050306896533963,2.079095657379452,-0.8262400644859852,-1.132615654550728,-0.2632497150783781,0.8591269841269841,0.9295634920634921,1.3585,1.3776666666666666,True,False,100.80407829284668,98.17977905273438,97.7893170928955,-0.0994086675856873
2008-05-22,100.11840057373048,0.0001436646481465,7.196516950935816e-05,STEEP,STEEP_HIGH_RATE,18.05,-1.5427934862074295,0.1995832277322538,6.92,5.56,1.3600000000000003,-0.040000000000000036,-0.07000000000000028,0.0600000000000005,1.293992578921371,2.066384788114357,-0.8233074416678395,-1.1277204846167956,-0.2634963239479325,0.8571428571428571,0.9285714285714286,1.355,1.3786666666666667,True,False,100.8467803955078,98.3060433959961,97.73862037658691,-0.0992792844487919
2008-05-23,98.77637481689452,-0.0134043866976043,7.157542840707798e-05,STEEP,STEEP_HIGH_RATE,19.55,-1.1005955139871046,0.1810106095578385,6.91,5.53,1.38,0.03999999999999915,-0.020000000000000462,0.08000000000000007,1.3727117755235971,2.1645934282393005,0.1758103483754121,-0.5915666702579601,-0.14882742767825355,0.8829365079365079,0.941468253968254,1.3540000000000003,1.3800000000000001,True,False,100.77645225524904,98.40132553100585,97.68228736877441,-0.1113528932265836
2008-05-27,99.50837707519533,0.0074107017964337,7.31341641264649e-05,STEEP,STEEP_HIGH_RATE,19.64,-1.06051620221903,0.1732271887285725,6.91,5.53,1.38,0.03999999999999915,-0.020000000000000462,0.0699999999999994,1.3607572628620135,2.150693501096339,0.17432373258065634,-0.5904728698385067,-0.20700977780984503,0.8809523809523809,0.9404761904761905,1.3530000000000002,1.3811666666666667,True,False,100.74164505004885,98.54038375854492,97.64241500854492,-0.1047673945160218
2008-05-28,99.9676742553711,0.0046156634614662,7.31341641264649e-05,STEEP,STEEP_HIGH_RATE,19.07,-1.2033233998491883,0.1731974135674634,6.91,5.53,1.38,0.03999999999999915,-0.020000000000000462,0.0699999999999994,1.3489685601776242,2.1367360443789525,0.17283744575299662,-0.5893804992106407,-0.20823898451594808,0.878968253968254,0.939484126984127,1.352,1.3823333333333332,True,False,100.74953994750976,98.70733673095702,97.60763542175293,-0.1006353020893763
2008-05-29,100.47000885009766,0.0050249703063345,7.352375279379153e-05,STEEP,STEEP_HIGH_RATE,18.14,-1.4420889720783885,0.1662434470395368,6.91,5.53,1.38,0.03999999999999915,-0.020000000000000462,0.0699999999999994,1.3373409302571078,2.1229873604733775,0.17135147799751285,-0.5882895530298983,-0.20946949703539852,0.876984126984127,0.9384920634920635,1.3510000000000002,1.3835000000000002,True,False,100.81197586059572,98.80821212768555,97.60322990417481,-0.0961160211878099
2008-05-30,100.7211685180664,0.0024998471767179,7.274453736161313e-05,STEEP,STEEP_HIGH_RATE,17.83,-1.5092629950778074,0.1317037751055909,7.06,5.67,1.3899999999999997,0.049999999999998934,-0.010000000000000675,0.07999999999999918,1.3701921802559234,2.1640027285225716,0.2944993258583363,-0.4808157521303155,-0.15316036796334037,0.9007936507936508,0.9503968253968254,1.3505,1.3848333333333336,True,True,100.7843460083008,98.96138519287109,97.60219253540039,-0.0938564493752956
2008-06-02,99.68058776855467,-0.0103313014019,7.157542840707798e-05,STEEP,STEEP_HIGH_RATE,19.83,-0.951734797277129,0.1353523555916742,7.06,5.67,1.3899999999999997,0.07000000000000028,0.049999999999998934,0.07999999999999918,1.3582756344895248,2.149866715221737,0.5420041747476874,0.15915487269985418,-0.1543597632407088,0.8988095238095238,0.9494047619047619,1.3530000000000002,1.386166666666667,True,True,100.6906925201416,99.05927169799804,97.60703163146972,-0.1032180915101875
2008-06-03,99.09931182861328,-0.0058313855581495,7.157542840707798e-05,STEEP,STEEP_HIGH_RATE,20.24,-0.8366213453894702,0.1186440677966116,7.06,5.67,1.3899999999999997,0.07000000000000028,0.049999999999998934,0.040000000000000036,1.346523846264077,2.135728785176289,0.5402296191209022,0.15788201917099215,-0.385821561873929,0.8968253968253969,0.9484126984126984,1.3555,1.3868333333333331,True,True,100.59237594604492,99.10764114379883,97.59563194274902,-0.1084475725801646
2008-06-04,99.04910278320312,-0.0005066538251747,7.118564917729664e-05,STEEP,STEEP_HIGH_RATE,20.8,-0.674425444063966,0.0900951574237787,7.06,5.67,1.3899999999999997,0.07000000000000028,0.049999999999998934,0.040000000000000036,1.3349321189041705,2.1218035000751687,0.5384582835565964,0.15660941432753822,-0.3872052571692832,0.8948412698412699,0.9474206349206349,1.3579999999999999,1.3875,True,True,100.44777221679688,99.15314041137695,97.57716041564942,-0.1088992810278608
2008-06-05,101.02980041503906,0.0199971284562894,7.157542840707798e-05,STEEP,STEEP_HIGH_RATE,18.63,-1.2549526920151777,0.1224951338113606,7.06,5.67,1.3899999999999997,0.07000000000000028,0.049999999999998934,0.040000000000000036,1.323495931506125,2.1080852465238094,0.5366901475895306,0.15533705196162007,-0.388591306962463,0.8928571428571429,0.9464285714285714,1.3604999999999998,1.3881666666666668,True,True,100.49298400878904,99.2619352722168,97.58663650512695,-0.091079825483083
2008-06-06,97.80756378173828,-0.0318939225858465,7.118564917729664e-05,STEEP,STEEP_HIGH_RATE,23.56,0.0915214789919076,0.1741737953791013,7.01,5.63,1.38,0.0600000000000005,0.03999999999999915,0.03000000000000025,1.268431333248661,2.040977216291207,0.410701178806268,0.04753722560822588,-0.4476176219037602,0.8551587301587301,0.9275793650793651,1.3625,1.3886666666666667,True,False,100.39000129699706,99.31231399536132,97.55582069396972,-0.1200688551658396
2008-06-09,98.04438018798828,0.002421248389117,7.31341641264649e-05,STEEP,STEEP_HIGH_RATE,23.12,-0.0285234298593149,0.1431549687282853,7.01,5.63,1.38,0.019999999999999574,0.0600000000000005,0.03000000000000025,1.2578967982057574,2.0283957384078346,-0.08672603496020925,0.26057164861564547,-0.4481817849997032,0.8531746031746031,0.9265873015873016,1.3655,1.3891666666666669,True,False,100.30819091796874,99.38565704345703,97.54958198547364,-0.1179383232988759
2008-06-10,97.55638885498048,-0.0049772494055462,7.780671582890974e-05,STEEP,STEEP_HIGH_RATE,23.18,-0.0090566210232505,0.1352447723175278,7.01,5.63,1.38,0.019999999999999574,0.0600000000000005,0.0,1.247489693019528,2.0158402501764607,-0.08622942641416233,0.26057164861564547,-0.6216235433721612,0.8511904761904762,0.9255952380952381,1.3684999999999998,1.3891666666666667,True,False,100.14600448608398,99.44263763427735,97.54696113586425,-0.1223285642548916
2008-06-11,96.12112426757812,-0.0147121537015468,7.5471124928006e-05,STEEP,STEEP_HIGH_RATE,24.12,0.2448570874165541,0.2269276097899766,7.01,5.63,1.38,0.019999999999999574,0.0600000000000005,0.0,1.2372066717251415,2.0034563357056263,-0.08573285089641161,0.26057164861564547,-0.6219467278191093,0.8492063492063492,0.9246031746031746,1.3714999999999997,1.3891666666666669,True,False,99.91133766174316,99.40431640625,97.55533843994141,-0.1352410013170311
2008-06-12,96.48707580566406,0.0038071916123996,7.702833764056116e-05,STEEP,STEEP_HIGH_RATE,23.33,0.0248808654199419,0.1933427762039672,7.01,5.63,1.38,0.019999999999999574,0.0600000000000005,0.0,1.2270445007682595,1.9912398200354022,-0.08523630803753665,0.26057164861564547,-0.6222700563898204,0.8472222222222222,0.9236111111111112,1.3745,1.3891666666666669,True,False,99.6845603942871,99.37202239990235,97.57715858459473,-0.1319486981104982
2008-06-13,97.7070770263672,0.0126441931265524,7.663909151545134e-05,STEEP,STEEP_HIGH_RATE,21.22,-0.5550713422540314,0.2488024134835809,7.08,5.68,1.4000000000000004,0.040000000000000036,0.08000000000000096,0.020000000000000462,1.303603815733897,2.0845987015991114,0.16402202657430856,0.4734642279133895,-0.5073115329968021,0.9107142857142857,0.9553571428571429,1.3785,1.3895000000000002,True,True,99.45563087463378,99.3592481994629,97.6207479095459,-0.120972889805652
2008-06-16,97.76451873779295,0.0005878971429089,8.01409384370011e-05,STEEP,STEEP_HIGH_RATE,20.95,-0.6383202331776449,0.2656321153777927,7.08,5.68,1.4000000000000004,0.020000000000000462,0.040000000000000036,0.020000000000000462,1.2926099390778514,2.0712809617274472,-0.0877684517799649,0.04455292353887885,-0.509848681145274,0.9087301587301587,0.9543650793650794,1.3805,1.3898333333333333,True,True,99.22490844726562,99.34977569580079,97.64248847961426,-0.1204561122790295
2008-06-17,97.29086303710938,-0.0048448630116407,7.702833764056116e-05,STEEP,STEEP_HIGH_RATE,21.13,-0.5978093544366513,0.272631007080117,7.08,5.68,1.4000000000000004,0.020000000000000462,0.040000000000000036,0.020000000000000462,1.2817556267340862,2.058042423195534,-0.08981251244549383,0.04203686950502756,-0.5123955039560897,0.9067460317460317,0.9533730158730159,1.3824999999999998,1.3901666666666668,True,True,98.95651016235352,99.32982482910157,97.65142318725586,-0.1247173819277635
2008-06-18,96.34357452392578,-0.0097366647145711,7.430281586562337e-05,STEEP,STEEP_HIGH_RATE,22.24,-0.3003252633521444,0.276516236682184,7.08,5.68,1.4000000000000004,0.020000000000000462,0.040000000000000036,0.020000000000000462,1.2710371128935152,2.044992184539679,-0.0918597406615669,0.03951751769698511,-0.5160283542096428,0.9047619047619048,0.9523809523809523,1.3844999999999998,1.3905,True,True,98.68236961364748,99.29293746948242,97.66481018066406,-0.1332397153104247
2008-06-19,96.46560668945312,0.0012666352284556,7.352375279379153e-05,STEEP,STEEP_HIGH_RATE,21.58,-0.4886102971502691,0.2050072568940513,7.08,5.68,1.4000000000000004,0.020000000000000462,0.040000000000000036,0.020000000000000462,1.2604507633794655,2.032125485319607,-0.09391017088758548,0.03699480839315854,-0.5196824566915851,0.9027777777777778,0.9513888888888888,1.3865,1.3908333333333334,True,True,98.50044898986816,99.2727001953125,97.66370712280273,-0.1321418461992107
2008-06-20,94.89977264404295,-0.0162320447582003,7.196516950935816e-05,STEEP,STEEP_HIGH_RATE,22.87,-0.1330831406352923,0.2112341383880853,7.14,5.74,1.3999999999999995,0.009999999999999787,0.03999999999999915,0.019999999999999574,1.2499930695799677,2.019437731849057,-0.22074909830561196,0.03446868141097354,-0.5233581074325976,0.8809523809523809,0.9404761904761905,1.3884999999999998,1.3911666666666669,True,True,98.2395175933838,99.21841995239258,97.64216087341309,-0.1462289585954744
2008-06-23,94.80601501464844,-0.0009879647419831,7.274453736161313e-05,STEEP,STEEP_HIGH_RATE,22.64,-0.1978871835671131,0.2362629972150336,7.14,5.74,1.3999999999999995,0.009999999999999787,0.019999999999999574,-0.020000000000000462,1.2397321089974234,2.006924489738226,-0.2241340525660349,-0.18279218712332557,-0.7610235237930223,0.878968253968254,0.939484126984127,1.3895,1.3908333333333334,True,True,98.04099960327147,99.2001560974121,97.6268180847168,-0.1470724542821082
2008-06-24,94.61846923828124,-0.0019782054581474,7.079583181268667e-05,STEEP,STEEP_HIGH_RATE,22.42,-0.2577300027379019,0.2701649358426272,7.14,5.74,1.3999999999999995,0.009999999999999787,0.019999999999999574,-0.020000000000000462,1.229592657451412,1.994499321938719,-0.22753397277659076,-0.18559000723941363,-0.7647673395184055,0.876984126984127,0.9384920634920635,1.3904999999999998,1.3905,True,True,97.79650421142578,99.18459991455079,97.5920330810547,-0.1487597202084518
2008-06-25,95.0656509399414,0.0047261565871881,7.001608264878278e-05,STEEP,STEEP_HIGH_RATE,21.14,-0.6124277029353526,0.2681487969142002,7.14,5.74,1.3999999999999995,0.009999999999999787,0.019999999999999574,-0.020000000000000462,1.2195716032633455,1.9822419744742348,-0.23094908088087493,-0.18839668403186935,-0.7680722922237405,0.875,0.9375,1.3915,1.3901666666666666,True,True,97.5514030456543,99.17353820800781,97.54593841552735,-0.144736625352835
2008-06-26,92.483642578125,-0.027160265945558,6.689555910033285e-05,STEEP,STEEP_HIGH_RATE,23.93,0.1683471645053328,0.2685253118121808,7.14,5.74,1.3999999999999995,0.009999999999999787,0.019999999999999574,-0.020000000000000462,1.2096659381112729,1.9701483854001174,-0.23437960270061284,-0.19121232859950654,-0.7713951320764469,0.873015873015873,0.9365079365079365,1.3924999999999996,1.3898333333333333,True,True,97.15208473205568,99.05902282714844,97.48659156799316,-0.1679658060617475
2008-06-27,91.97879028320312,-0.0054588279705289,6.455356152268443e-05,STEEP,STEEP_HIGH_RATE,23.44,0.0320438220442242,0.2782287822878246,7.08,5.67,1.4100000000000001,0.03000000000000025,0.020000000000000462,-0.009999999999999787,1.2426355964566467,2.009031760813122,0.014050363471934179,-0.19403705351949319,-0.7160239235397802,0.9206349206349206,0.9603174603174603,1.3935,1.3896666666666668,True,True,96.7149658203125,98.93153976440429,97.44854675292969,-0.1725077375920541
2008-06-30,92.30335235595705,0.0035286621160659,7.352375279379153e-05,STEEP,STEEP_HIGH_RATE,23.95,0.1784617830950425,0.2567116974044976,7.08,5.67,1.4100000000000001,0.03000000000000025,0.020000000000000462,-0.019999999999999574,1.232500583327585,1.9965780606265786,0.009060755751024413,-0.19737636535564268,-0.7784675795530352,0.9186507936507936,0.9593253968253969,1.3944999999999999,1.3893333333333333,True,True,96.34610404968262,98.79002334594726,97.42146003723144,-0.1695877969943575
2008-07-01,92.5918197631836,0.0031252105136345,7.23548724916867e-05,STEEP,STEEP_HIGH_RATE,23.65,0.0955064296010222,0.2390327197019619,7.08,5.67,1.4100000000000001,0.03000000000000025,0.020000000000000462,-0.019999999999999574,1.2224846466045658,1.984292875525479,0.004039838612826919,-0.20072968130392474,-0.7818472397579946,0.9166666666666666,0.9583333333333334,1.3954999999999997,1.3890000000000002,True,True,96.02072944641114,98.65327102661132,97.39097412109375,-0.1669925840468739
2008-07-02,91.00511932373048,-0.0171365077769433,7.040597630569856e-05,STEEP,STEEP_HIGH_RATE,25.92,0.7243686512001736,0.2681336802958123,7.08,5.67,1.4100000000000001,0.03000000000000025,0.020000000000000462,-0.019999999999999574,1.2125847783913999,1.972172120171826,-0.00101322565820127,-0.20409720967096887,-0.7852456416824741,0.9146825396825397,0.9573412698412699,1.3964999999999999,1.3886666666666667,True,True,95.6185302734375,98.49353988647461,97.35076240539551,-0.1812674221086059
2008-07-03,91.098876953125,0.0010302456619062,7.118564917729664e-05,STEEP,STEEP_HIGH_RATE,24.79,0.4054985227155334,0.2428871587848213,7.08,5.67,1.4100000000000001,0.03000000000000025,0.020000000000000462,-0.019999999999999574,1.2027980704802652,1.9602118462818212,-0.006099299518903579,-0.20747916230967306,-0.7886630021333517,0.9126984126984127,0.9563492063492064,1.3975,1.3883333333333334,True,True,95.1219841003418,98.3388410949707,97.30663223266602,-0.1804239264219721
2008-07-07,90.16849517822266,-0.0102128786437298,7.23548724916867e-05,STEEP,STEEP_HIGH_RATE,25.78,0.6742145701027732,0.2163969035890236,7.08,5.67,1.4100000000000001,0.009999999999999787,0.03000000000000025,-0.019999999999999574,1.1930743778340107,1.9484082367492916,-0.2665068158244078,-0.10194718902689025,-0.7916296529010702,0.9107142857142857,0.9553571428571429,1.399,1.3880000000000001,True,True,94.74003067016602,98.156923828125,97.24434326171875,-0.1887941574007291
2008-07-08,91.7696304321289,0.0177571473355691,7.196516950935816e-05,STEEP,STEEP_HIGH_RATE,23.15,-0.0589984361242116,0.2215547703180229,7.08,5.67,1.4100000000000001,0.009999999999999787,0.03000000000000025,-0.03000000000000025,1.1834584609595669,1.9367803966882013,-0.26763427056530104,-0.10608114596812891,-0.8539440171584958,0.9087301587301587,0.9543650793650794,1.4004999999999999,1.3875000000000002,True,True,94.42629318237304,97.98865768432617,97.18821098327636,-0.1743894557342195
2008-07-09,90.00260925292969,-0.0192549667126106,7.040597630569856e-05,STEEP,STEEP_HIGH_RATE,25.23,0.5188315946561534,0.1687404085933901,7.08,5.67,1.4100000000000001,0.009999999999999787,0.03000000000000025,-0.03000000000000025,1.1739476512678109,1.925301501061723,-0.26876296338582406,-0.11023666399335662,-0.854360745603686,0.9067460317460317,0.9533730158730159,1.402,1.3870000000000002,True,True,94.04860420227052,97.78461944580079,97.1229776763916,-0.1902865592816374
2008-07-10,90.37042999267578,0.0040867786256333,6.455356152268443e-05,STEEP,STEEP_HIGH_RATE,25.59,0.6301870095085516,0.1859831168403178,7.08,5.67,1.4100000000000001,0.009999999999999787,0.03000000000000025,-0.03000000000000025,1.1645393644532986,1.9139681103791986,-0.2698929002870641,-0.1144141717471539,-0.8547777355475203,0.9047619047619048,0.9523809523809523,1.4035,1.3865,True,True,93.7610694885254,97.59583251953126,97.06163711547852,-0.1869774396992216
