date,FINAL_REGIME_HEDGE_TRIGGER_LOCK_return,FINAL_REGIME_HEDGE_TRIGGER_LOCK_nav,FINAL_REGIME_HEDGE_TRIGGER_LOCK_drawdown,FINAL_REGIME_HEDGE_TRIGGER_LOCK_turnover,FINAL_REGIME_HEDGE_TRIGGER_LOCK_transaction_cost,final_state,final_allocation_state,trigger_lock_active_locks,final_regime_confirmed,heatmap_cross_state,pure_cross_state
2007-04-26,-0.006943474257129,1.0859977073429605,-0.00994784386309655,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-04-27,0.004758042615441,1.0911649307147695,-0.005237133512687953,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-04-30,-0.007624853360663549,1.0828449581257709,-0.012822054498286994,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-05-01,-0.00169945437486155,1.0810047125243873,-0.01449971837653663,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-05-02,0.00270069364724115,1.0839241750841397,-0.01183818402660175,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-05-03,0.0089340971007023,1.0936080589141401,-0.0030098504114890456,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-05-04,0.0070814270790513995,1.1013523646364036,0.0,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-05-07,0.00053935409022085,1.1019463835390446,0.0,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-05-08,-0.00337294817019255,1.0982295755010363,-0.0033729481701925135,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-05-09,-0.00180752239793895,1.0962445009452393,-0.005174373888766737,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-05-10,-0.015975088744931698,1.0787318977564957,-0.02106680155162588,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-05-11,0.00768785485699295,1.0870250320160562,-0.013540905207263032,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-05-14,-0.00237296364357485,1.0844455611354262,-0.01588173677507998,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-05-15,0.00209433797722205,1.086716756658342,-0.01382066052233022,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-05-16,-0.0036430356565584003,1.082757808765256,-0.017413347019808678,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
