date,GS10,final_regime_confirmed,hmm_state_name
2018-09-11,2.98,FLAT_MID_RATE,MID
2018-09-12,2.97,FLAT_MID_RATE,MID
2018-09-13,2.97,FLAT_MID_RATE,MID
2018-09-14,2.99,FLAT_MID_RATE,MID
2018-09-17,2.99,FLAT_MID_RATE,MID
2018-09-18,3.05,FLAT_MID_RATE,MID
2018-09-19,3.08,FLAT_MID_RATE,MID
2018-09-20,3.07,FLAT_MID_RATE,MID
2018-09-21,3.07,FLAT_MID_RATE,MID
2018-09-24,3.08,FLAT_MID_RATE,MID
2018-09-25,3.1,FLAT_MID_RATE,MID
2018-09-26,3.06,FLAT_MID_RATE,MID
2018-09-27,3.06,FLAT_MID_RATE,MID
2018-09-28,3.05,FLAT_MID_RATE,MID
2018-10-01,3.09,FLAT_MID_RATE,MID
2018-10-02,3.05,FLAT_MID_RATE,MID
2018-10-03,3.15,FLAT_MID_RATE,MID
2018-10-04,3.19,FLAT_MID_RATE,MID
2018-10-05,3.23,FLAT_MID_RATE,MID
2018-10-08,3.23,FLAT_MID_RATE,MID
2018-10-09,3.21,FLAT_MID_RATE,MID
2018-10-10,3.22,FLAT_MID_RATE,MID
2018-10-11,3.14,FLAT_MID_RATE,MID
2018-10-12,3.15,FLAT_MID_RATE,MID
2018-10-15,3.16,FLAT_MID_RATE,MID
2018-10-16,3.16,FLAT_MID_RATE,MID
2018-10-17,3.19,FLAT_MID_RATE,MID
2018-10-18,3.17,FLAT_MID_RATE,MID
2018-10-19,3.2,FLAT_MID_RATE,MID
2018-10-22,3.2,FLAT_MID_RATE,MID
2018-10-23,3.17,FLAT_MID_RATE,MID
2018-10-24,3.1,FLAT_MID_RATE,MID
2018-10-25,3.14,FLAT_MID_RATE,MID
2018-10-26,3.08,FLAT_MID_RATE,MID
2018-10-29,3.08,FLAT_MID_RATE,MID
2018-10-30,3.12,FLAT_MID_RATE,MID
2018-10-31,3.15,FLAT_MID_RATE,MID
2018-11-01,3.14,FLAT_MID_RATE,MID
2018-11-02,3.22,FLAT_MID_RATE,MID
2018-11-05,3.2,FLAT_MID_RATE,MID
2018-11-06,3.22,FLAT_MID_RATE,MID
2018-11-07,3.22,FLAT_MID_RATE,MID
2018-11-08,3.24,FLAT_MID_RATE,MID
2018-11-09,3.19,FLAT_MID_RATE,MID
2018-11-12,3.19,FLAT_MID_RATE,MID
2018-11-13,3.14,FLAT_MID_RATE,MID
2018-11-14,3.12,FLAT_MID_RATE,MID
2018-11-15,3.11,FLAT_MID_RATE,MID
2018-11-16,3.08,FLAT_MID_RATE,MID
2018-11-19,3.06,FLAT_MID_RATE,MID
2018-11-20,3.06,FLAT_MID_RATE,MID
2018-11-21,3.06,FLAT_MID_RATE,MID
2018-11-23,3.05,FLAT_MID_RATE,MID
2018-11-26,3.07,FLAT_MID_RATE,MID
2018-11-27,3.06,FLAT_MID_RATE,MID
2018-11-28,3.06,FLAT_MID_RATE,MID
2018-11-29,3.03,FLAT_MID_RATE,MID
2018-11-30,3.01,FLAT_MID_RATE,MID
2018-12-03,2.98,FLAT_MID_RATE,MID
2018-12-04,2.91,FLAT_MID_RATE,MID
2018-12-06,2.87,FLAT_MID_RATE,MID
2018-12-07,2.85,FLAT_MID_RATE,MID
2018-12-10,2.85,FLAT_MID_RATE,MID
2018-12-11,2.89,FLAT_MID_RATE,MID
2018-12-12,2.91,FLAT_MID_RATE,MID
2018-12-13,2.91,FLAT_MID_RATE,MID
2018-12-14,2.89,FLAT_MID_RATE,MID
2018-12-17,2.86,FLAT_MID_RATE,MID
2018-12-18,2.82,FLAT_MID_RATE,MID
2018-12-19,2.77,FLAT_MID_RATE,MID
2018-12-20,2.79,FLAT_MID_RATE,MID
2018-12-21,2.79,FLAT_MID_RATE,MID
2018-12-24,2.74,FLAT_MID_RATE,MID
2018-12-26,2.81,FLAT_MID_RATE,MID
2018-12-27,2.77,FLAT_MID_RATE,MID
2018-12-28,2.72,FLAT_MID_RATE,MID
2018-12-31,2.69,FLAT_MID_RATE,MID
2019-01-02,2.66,FLAT_MID_RATE,MID
2019-01-03,2.56,FLAT_MID_RATE,MID
2019-01-04,2.67,FLAT_MID_RATE,MID
2019-01-07,2.7,FLAT_MID_RATE,MID
2019-01-08,2.73,FLAT_MID_RATE,MID
2019-01-09,2.74,FLAT_MID_RATE,MID
2019-01-10,2.74,FLAT_MID_RATE,MID
2019-01-11,2.71,FLAT_MID_RATE,MID
2019-01-14,2.71,FLAT_MID_RATE,MID
2019-01-15,2.72,FLAT_MID_RATE,MID
2019-01-16,2.73,FLAT_MID_RATE,MID
2019-01-17,2.75,FLAT_MID_RATE,MID
2019-01-18,2.79,FLAT_MID_RATE,MID
2019-01-22,2.74,FLAT_MID_RATE,MID
2019-01-23,2.76,FLAT_MID_RATE,MID
2019-01-24,2.72,FLAT_MID_RATE,MID
2019-01-25,2.76,FLAT_MID_RATE,MID
2019-01-28,2.75,FLAT_MID_RATE,MID
2019-01-29,2.72,FLAT_MID_RATE,MID
2019-01-30,2.7,FLAT_MID_RATE,MID
2019-01-31,2.63,FLAT_MID_RATE,MID
2019-02-01,2.7,FLAT_MID_RATE,MID
2019-02-04,2.73,FLAT_MID_RATE,MID
2019-02-05,2.71,FLAT_MID_RATE,MID
2019-02-06,2.7,FLAT_MID_RATE,MID
2019-02-07,2.65,FLAT_MID_RATE,MID
2019-02-08,2.63,FLAT_MID_RATE,MID
2019-02-11,2.65,FLAT_MID_RATE,MID
2019-02-12,2.68,FLAT_MID_RATE,MID
2019-02-13,2.71,FLAT_MID_RATE,MID
2019-02-14,2.66,FLAT_MID_RATE,MID
2019-02-15,2.66,FLAT_MID_RATE,MID
2019-02-19,2.65,FLAT_MID_RATE,MID
2019-02-20,2.65,FLAT_MID_RATE,MID
2019-02-21,2.69,FLAT_MID_RATE,MID
2019-02-22,2.65,FLAT_MID_RATE,MID
2019-02-25,2.67,FLAT_MID_RATE,MID
2019-02-26,2.64,FLAT_MID_RATE,MID
2019-02-27,2.69,FLAT_MID_RATE,MID
2019-02-28,2.73,FLAT_MID_RATE,MID
2019-03-01,2.76,FLAT_MID_RATE,MID
2019-03-04,2.72,FLAT_MID_RATE,MID
2019-03-05,2.72,FLAT_MID_RATE,MID
2019-03-06,2.69,FLAT_MID_RATE,MID
2019-03-07,2.64,FLAT_MID_RATE,MID
2019-03-08,2.62,FLAT_MID_RATE,MID
2019-03-11,2.64,FLAT_MID_RATE,MID
2019-03-12,2.61,FLAT_MID_RATE,MID
2019-03-13,2.61,FLAT_MID_RATE,MID
2019-03-14,2.63,FLAT_MID_RATE,MID
2019-03-15,2.59,FLAT_MID_RATE,MID
2019-03-18,2.6,FLAT_MID_RATE,MID
2019-03-19,2.61,FLAT_MID_RATE,MID
2019-03-20,2.54,FLAT_MID_RATE,MID
2019-03-21,2.54,FLAT_MID_RATE,MID
2019-03-22,2.44,FLAT_MID_RATE,MID
2019-03-25,2.43,FLAT_MID_RATE,MID
2019-03-26,2.41,FLAT_MID_RATE,MID
2019-03-27,2.39,FLAT_MID_RATE,MID
2019-04-02,2.48,FLAT_MID_RATE,MID
2019-04-03,2.52,FLAT_MID_RATE,MID
2019-04-04,2.51,FLAT_MID_RATE,MID
2019-04-05,2.5,FLAT_MID_RATE,MID
2019-04-08,2.52,FLAT_MID_RATE,MID
2019-04-09,2.51,FLAT_MID_RATE,MID
2019-04-10,2.48,FLAT_MID_RATE,MID
2019-04-11,2.51,FLAT_MID_RATE,MID
2019-04-12,2.56,FLAT_MID_RATE,MID
2019-04-15,2.55,FLAT_MID_RATE,MID
2019-04-16,2.6,FLAT_MID_RATE,MID
2019-04-17,2.59,FLAT_MID_RATE,MID
2019-04-18,2.57,FLAT_MID_RATE,MID
2019-04-22,2.59,FLAT_MID_RATE,MID
2019-04-23,2.57,FLAT_MID_RATE,MID
2019-04-24,2.53,FLAT_MID_RATE,MID
2019-04-25,2.54,FLAT_MID_RATE,MID
2019-04-26,2.51,FLAT_MID_RATE,MID
2019-04-29,2.54,FLAT_MID_RATE,MID
2019-04-30,2.51,FLAT_MID_RATE,MID
2019-05-01,2.52,FLAT_MID_RATE,MID
2019-05-02,2.55,FLAT_MID_RATE,MID
2019-05-03,2.54,FLAT_MID_RATE,MID
2019-05-06,2.51,FLAT_MID_RATE,MID
2019-05-07,2.45,FLAT_MID_RATE,MID
2019-05-08,2.49,FLAT_MID_RATE,MID
2019-05-09,2.45,FLAT_MID_RATE,MID
2019-05-10,2.47,FLAT_MID_RATE,MID
2019-05-13,2.4,FLAT_MID_RATE,MID
2019-05-14,2.42,FLAT_MID_RATE,MID
2019-05-15,2.37,FLAT_MID_RATE,MID
2019-05-16,2.4,FLAT_MID_RATE,MID
2019-05-17,2.39,FLAT_MID_RATE,MID
2019-05-20,2.41,FLAT_MID_RATE,MID
2019-05-21,2.43,FLAT_MID_RATE,MID
2019-05-22,2.39,FLAT_MID_RATE,MID
2019-05-23,2.31,FLAT_MID_RATE,MID
2019-05-24,2.32,FLAT_MID_RATE,MID
2019-06-06,2.12,FLAT_MID_RATE,MID
2019-06-07,2.09,FLAT_MID_RATE,MID
2019-06-10,2.15,FLAT_MID_RATE,MID
2019-06-11,2.15,FLAT_MID_RATE,MID
2019-06-12,2.13,FLAT_MID_RATE,MID
2019-06-13,2.1,FLAT_MID_RATE,MID
2019-06-14,2.09,FLAT_MID_RATE,MID
2019-06-17,2.09,FLAT_MID_RATE,MID
2019-06-18,2.06,FLAT_MID_RATE,MID
2019-06-19,2.03,FLAT_MID_RATE,MID
2019-06-20,2.01,FLAT_MID_RATE,MID
2019-06-21,2.07,FLAT_MID_RATE,MID
2019-06-24,2.02,FLAT_MID_RATE,MID
2019-06-25,2.0,FLAT_MID_RATE,MID
2019-06-26,2.05,FLAT_MID_RATE,MID
2019-06-27,2.01,FLAT_MID_RATE,MID
2019-06-28,2.0,FLAT_MID_RATE,MID
2019-07-01,2.03,FLAT_MID_RATE,MID
2019-07-02,1.98,FLAT_MID_RATE,MID
2019-07-03,1.96,FLAT_MID_RATE,MID
2019-07-05,2.04,FLAT_MID_RATE,MID
2019-07-08,2.05,FLAT_MID_RATE,MID
2019-07-09,2.07,FLAT_MID_RATE,MID
2019-07-10,2.07,FLAT_MID_RATE,MID
2019-07-11,2.13,FLAT_MID_RATE,MID
2019-07-12,2.12,FLAT_MID_RATE,MID
2019-07-15,2.09,FLAT_MID_RATE,MID
2019-07-16,2.13,FLAT_MID_RATE,MID
2019-07-17,2.06,FLAT_MID_RATE,MID
2019-07-18,2.04,FLAT_MID_RATE,MID
2019-07-19,2.05,FLAT_MID_RATE,MID
2019-07-22,2.05,FLAT_MID_RATE,MID
2019-07-23,2.08,FLAT_MID_RATE,MID
2019-07-24,2.05,FLAT_MID_RATE,MID
2019-07-25,2.08,FLAT_MID_RATE,MID
2019-07-26,2.08,FLAT_MID_RATE,MID
2019-07-29,2.06,FLAT_MID_RATE,MID
2019-07-30,2.06,FLAT_MID_RATE,MID
2019-07-31,2.02,FLAT_MID_RATE,MID
2019-08-01,1.9,FLAT_MID_RATE,MID
2019-08-02,1.86,FLAT_MID_RATE,MID
2019-08-05,1.75,FLAT_MID_RATE,MID
2019-08-06,1.73,FLAT_MID_RATE,MID
2019-10-11,1.76,FLAT_MID_RATE,MID
2019-10-14,1.76,FLAT_MID_RATE,MID
2019-10-15,1.77,FLAT_MID_RATE,MID
2019-10-16,1.75,FLAT_MID_RATE,MID
2019-10-17,1.76,FLAT_MID_RATE,MID
2019-10-18,1.76,FLAT_MID_RATE,MID
2019-10-21,1.8,FLAT_MID_RATE,MID
2019-10-22,1.78,FLAT_MID_RATE,MID
2019-10-23,1.77,FLAT_MID_RATE,MID
2019-10-24,1.77,FLAT_MID_RATE,MID
2019-10-25,1.8,FLAT_MID_RATE,MID
2019-10-28,1.85,FLAT_MID_RATE,MID
2019-10-29,1.84,FLAT_MID_RATE,MID
2019-10-30,1.78,FLAT_MID_RATE,MID
2019-10-31,1.69,FLAT_MID_RATE,MID
2019-11-01,1.73,FLAT_MID_RATE,MID
2019-11-04,1.79,FLAT_MID_RATE,MID
2019-11-05,1.86,FLAT_MID_RATE,MID
2019-11-06,1.81,FLAT_MID_RATE,MID
2019-11-07,1.92,FLAT_MID_RATE,MID
2019-11-08,1.94,FLAT_MID_RATE,MID
2019-11-11,1.94,FLAT_MID_RATE,MID
2019-11-12,1.92,FLAT_MID_RATE,MID
2019-11-13,1.88,FLAT_MID_RATE,MID
2019-11-14,1.82,FLAT_MID_RATE,MID
2019-11-15,1.84,FLAT_MID_RATE,MID
2019-11-18,1.81,FLAT_MID_RATE,MID
2019-11-19,1.79,FLAT_MID_RATE,MID
2019-11-20,1.73,FLAT_MID_RATE,MID
2019-11-21,1.77,FLAT_MID_RATE,MID
2019-11-22,1.77,FLAT_MID_RATE,MID
2019-11-25,1.76,FLAT_MID_RATE,MID
2019-11-26,1.74,FLAT_MID_RATE,MID
2019-11-27,1.77,FLAT_MID_RATE,MID
2019-11-29,1.78,FLAT_MID_RATE,MID
2019-12-02,1.83,FLAT_MID_RATE,MID
2019-12-03,1.72,FLAT_MID_RATE,MID
2019-12-04,1.77,FLAT_MID_RATE,MID
2019-12-05,1.8,FLAT_MID_RATE,MID
2019-12-06,1.84,FLAT_MID_RATE,MID
2019-12-09,1.83,FLAT_MID_RATE,MID
2019-12-10,1.85,FLAT_MID_RATE,MID
2019-12-11,1.79,FLAT_MID_RATE,MID
2019-12-12,1.9,FLAT_MID_RATE,MID
2019-12-13,1.82,FLAT_MID_RATE,MID
2019-12-16,1.89,FLAT_MID_RATE,MID
2019-12-17,1.89,FLAT_MID_RATE,MID
2019-12-18,1.92,FLAT_MID_RATE,MID
2019-12-19,1.92,FLAT_MID_RATE,MID
2019-12-20,1.92,FLAT_MID_RATE,MID
2019-12-23,1.93,FLAT_MID_RATE,MID
2019-12-24,1.9,FLAT_MID_RATE,MID
2019-12-26,1.9,FLAT_MID_RATE,MID
2019-12-27,1.88,FLAT_MID_RATE,MID
2019-12-30,1.9,FLAT_MID_RATE,MID
2019-12-31,1.92,FLAT_MID_RATE,MID
2020-01-02,1.88,FLAT_MID_RATE,MID
2020-01-03,1.8,FLAT_MID_RATE,MID
2020-01-06,1.81,FLAT_MID_RATE,MID
2020-01-07,1.83,FLAT_MID_RATE,MID
2020-01-08,1.87,FLAT_MID_RATE,MID
2020-01-09,1.85,FLAT_MID_RATE,MID
2020-01-10,1.83,FLAT_MID_RATE,MID
2020-01-13,1.85,FLAT_MID_RATE,MID
2020-01-14,1.82,FLAT_MID_RATE,MID
2020-01-15,1.79,FLAT_MID_RATE,LOW
2020-01-16,1.81,FLAT_MID_RATE,LOW
2020-01-17,1.84,FLAT_MID_RATE,LOW
2020-01-21,1.78,FLAT_MID_RATE,LOW
2020-01-22,1.77,FLAT_MID_RATE,LOW
2020-01-23,1.74,FLAT_MID_RATE,LOW
2020-01-24,1.7,FLAT_MID_RATE,LOW
2020-01-27,1.61,FLAT_MID_RATE,LOW
2020-01-28,1.65,FLAT_MID_RATE,LOW
2020-01-29,1.6,FLAT_MID_RATE,LOW
2020-01-30,1.57,FLAT_MID_RATE,LOW
2020-01-31,1.51,FLAT_MID_RATE,LOW
2020-02-03,1.54,FLAT_MID_RATE,LOW
2020-02-04,1.61,FLAT_MID_RATE,LOW
2020-02-05,1.66,FLAT_MID_RATE,LOW
2020-02-06,1.65,FLAT_MID_RATE,LOW
2020-02-07,1.59,FLAT_MID_RATE,LOW
2020-02-10,1.56,FLAT_MID_RATE,LOW
2020-02-11,1.59,FLAT_MID_RATE,LOW
2020-02-12,1.62,FLAT_MID_RATE,LOW
2020-02-13,1.61,FLAT_MID_RATE,LOW
2020-02-14,1.59,FLAT_MID_RATE,LOW
2020-02-18,1.55,FLAT_MID_RATE,LOW
2020-02-19,1.56,FLAT_MID_RATE,LOW
2020-02-20,1.52,FLAT_MID_RATE,LOW
2020-02-21,1.46,FLAT_MID_RATE,LOW
2020-02-24,1.38,FLAT_MID_RATE,LOW
2020-02-25,1.33,FLAT_MID_RATE,LOW
2020-02-26,1.33,FLAT_MID_RATE,LOW
2020-02-27,1.3,FLAT_MID_RATE,LOW
2020-02-28,1.13,FLAT_MID_RATE,LOW
2020-03-02,1.1,FLAT_MID_RATE,LOW
2020-03-03,1.02,FLAT_MID_RATE,LOW
2020-03-04,1.02,FLAT_LOW_RATE,LOW
2020-03-05,0.92,FLAT_LOW_RATE,LOW
2020-03-06,0.74,FLAT_LOW_RATE,LOW
2020-03-09,0.54,FLAT_LOW_RATE,LOW
2020-03-10,0.76,FLAT_LOW_RATE,LOW
2020-03-11,0.82,FLAT_LOW_RATE,LOW
2020-03-12,0.88,FLAT_LOW_RATE,LOW
2020-03-13,0.94,FLAT_LOW_RATE,LOW
2020-03-16,0.73,FLAT_LOW_RATE,LOW
2020-03-17,1.02,FLAT_LOW_RATE,LOW
2020-03-18,1.18,FLAT_LOW_RATE,LOW
2020-03-19,1.12,FLAT_LOW_RATE,LOW
2020-03-20,0.92,FLAT_LOW_RATE,LOW
2020-03-23,0.76,FLAT_LOW_RATE,LOW
2020-03-24,0.84,FLAT_LOW_RATE,LOW
2020-03-25,0.88,FLAT_LOW_RATE,LOW
2020-03-26,0.83,FLAT_LOW_RATE,LOW
2020-03-27,0.72,FLAT_LOW_RATE,LOW
2020-03-30,0.7,FLAT_LOW_RATE,LOW
2020-03-31,0.7,FLAT_LOW_RATE,LOW
2020-04-01,0.62,FLAT_LOW_RATE,LOW
2020-04-02,0.63,FLAT_LOW_RATE,LOW
2020-04-03,0.62,FLAT_LOW_RATE,LOW
2020-04-06,0.67,FLAT_LOW_RATE,LOW
2020-04-07,0.75,FLAT_LOW_RATE,LOW
2020-04-08,0.77,FLAT_LOW_RATE,LOW
2020-04-09,0.73,FLAT_LOW_RATE,LOW
2020-04-13,0.76,FLAT_LOW_RATE,LOW
2020-04-14,0.76,FLAT_LOW_RATE,LOW
2020-04-15,0.63,FLAT_LOW_RATE,LOW
2020-04-16,0.61,FLAT_LOW_RATE,LOW
2020-04-17,0.65,FLAT_LOW_RATE,LOW
2020-04-20,0.63,FLAT_LOW_RATE,LOW
2020-04-21,0.58,FLAT_LOW_RATE,LOW
2020-04-22,0.63,FLAT_LOW_RATE,LOW
2020-04-23,0.61,FLAT_LOW_RATE,LOW
2020-04-24,0.6,FLAT_LOW_RATE,LOW
2020-04-27,0.67,FLAT_LOW_RATE,LOW
2020-04-28,0.62,FLAT_LOW_RATE,LOW
2020-04-29,0.63,FLAT_LOW_RATE,LOW
2020-04-30,0.64,FLAT_LOW_RATE,LOW
2020-05-01,0.64,FLAT_LOW_RATE,LOW
2020-05-04,0.64,FLAT_LOW_RATE,LOW
2020-05-05,0.66,FLAT_LOW_RATE,LOW
2020-05-06,0.72,FLAT_LOW_RATE,LOW
2020-05-07,0.63,FLAT_LOW_RATE,LOW
2020-05-08,0.69,FLAT_LOW_RATE,LOW
2020-05-11,0.73,FLAT_LOW_RATE,LOW
2020-05-12,0.69,FLAT_LOW_RATE,LOW
2020-05-13,0.64,FLAT_LOW_RATE,LOW
2020-05-14,0.63,FLAT_LOW_RATE,LOW
2020-05-15,0.64,FLAT_LOW_RATE,LOW
2020-05-18,0.73,FLAT_LOW_RATE,LOW
2020-05-19,0.7,FLAT_LOW_RATE,LOW
2020-05-20,0.68,FLAT_LOW_RATE,LOW
2020-05-21,0.68,FLAT_LOW_RATE,LOW
2020-05-22,0.66,FLAT_LOW_RATE,LOW
2020-05-26,0.69,FLAT_LOW_RATE,LOW
2020-05-27,0.68,FLAT_LOW_RATE,LOW
2020-05-28,0.7,FLAT_LOW_RATE,LOW
2020-05-29,0.65,FLAT_LOW_RATE,LOW
2020-06-01,0.66,FLAT_LOW_RATE,LOW
2020-06-02,0.68,FLAT_LOW_RATE,LOW
2020-06-03,0.77,FLAT_LOW_RATE,LOW
2020-06-04,0.82,FLAT_LOW_RATE,LOW
2020-06-05,0.91,FLAT_LOW_RATE,LOW
2020-06-08,0.88,FLAT_LOW_RATE,LOW
2020-06-09,0.84,FLAT_LOW_RATE,LOW
2020-06-10,0.75,FLAT_LOW_RATE,LOW
2020-06-11,0.66,FLAT_LOW_RATE,LOW
2020-06-12,0.71,FLAT_LOW_RATE,LOW
2020-06-15,0.71,FLAT_LOW_RATE,LOW
2020-06-16,0.75,FLAT_LOW_RATE,LOW
2020-06-17,0.74,FLAT_LOW_RATE,LOW
2020-06-18,0.71,FLAT_LOW_RATE,LOW
2020-06-19,0.7,FLAT_LOW_RATE,LOW
2020-06-22,0.71,FLAT_LOW_RATE,LOW
2020-06-23,0.72,FLAT_LOW_RATE,LOW
2020-06-24,0.69,FLAT_LOW_RATE,LOW
2020-06-25,0.68,FLAT_LOW_RATE,LOW
2020-06-26,0.64,FLAT_LOW_RATE,LOW
2020-06-29,0.64,FLAT_LOW_RATE,LOW
2020-06-30,0.66,FLAT_LOW_RATE,LOW
2020-07-01,0.69,FLAT_LOW_RATE,LOW
2020-07-02,0.68,FLAT_LOW_RATE,LOW
2020-07-06,0.69,FLAT_LOW_RATE,LOW
2020-07-07,0.65,FLAT_LOW_RATE,LOW
2020-07-08,0.67,FLAT_LOW_RATE,LOW
2020-07-09,0.62,FLAT_LOW_RATE,LOW
2020-07-10,0.65,FLAT_LOW_RATE,LOW
2020-07-13,0.64,FLAT_LOW_RATE,LOW
2020-07-14,0.63,FLAT_LOW_RATE,LOW
2020-07-15,0.64,FLAT_LOW_RATE,LOW
2020-07-16,0.62,FLAT_LOW_RATE,LOW
2020-07-17,0.64,FLAT_LOW_RATE,LOW
2020-07-20,0.62,FLAT_LOW_RATE,LOW
2020-07-21,0.61,FLAT_LOW_RATE,LOW
2020-07-22,0.6,FLAT_LOW_RATE,LOW
2020-07-23,0.59,FLAT_LOW_RATE,LOW
2020-07-24,0.59,FLAT_LOW_RATE,LOW
2020-07-27,0.62,FLAT_LOW_RATE,LOW
2020-07-28,0.59,FLAT_LOW_RATE,LOW
2020-07-29,0.58,FLAT_LOW_RATE,LOW
2020-07-30,0.55,FLAT_LOW_RATE,LOW
2020-07-31,0.55,FLAT_LOW_RATE,LOW
2020-08-03,0.56,FLAT_LOW_RATE,LOW
2020-08-04,0.52,FLAT_LOW_RATE,LOW
2020-08-05,0.55,FLAT_LOW_RATE,LOW
2020-08-06,0.55,FLAT_LOW_RATE,LOW
2020-08-07,0.57,FLAT_LOW_RATE,LOW
2020-08-10,0.59,FLAT_LOW_RATE,LOW
2020-08-11,0.64,FLAT_LOW_RATE,LOW
2020-08-12,0.69,FLAT_LOW_RATE,LOW
2020-08-13,0.71,FLAT_LOW_RATE,LOW
2020-08-14,0.71,FLAT_LOW_RATE,LOW
2020-08-17,0.69,FLAT_LOW_RATE,LOW
2020-08-18,0.67,FLAT_LOW_RATE,LOW
2020-08-19,0.68,FLAT_LOW_RATE,LOW
2020-08-20,0.65,FLAT_LOW_RATE,LOW
2020-08-21,0.64,FLAT_LOW_RATE,LOW
2020-08-24,0.65,FLAT_LOW_RATE,LOW
2020-08-25,0.69,FLAT_LOW_RATE,LOW
2020-08-26,0.69,FLAT_LOW_RATE,LOW
2020-08-27,0.74,FLAT_LOW_RATE,LOW
2020-08-28,0.74,FLAT_LOW_RATE,LOW
2020-08-31,0.72,FLAT_LOW_RATE,LOW
2020-09-01,0.68,FLAT_LOW_RATE,LOW
2020-09-02,0.66,FLAT_LOW_RATE,LOW
2020-09-03,0.63,FLAT_LOW_RATE,LOW
2020-09-04,0.72,FLAT_LOW_RATE,LOW
2020-09-08,0.69,FLAT_LOW_RATE,LOW
2020-09-09,0.71,FLAT_LOW_RATE,LOW
2020-09-10,0.68,FLAT_LOW_RATE,LOW
2020-09-11,0.67,FLAT_LOW_RATE,LOW
2020-09-14,0.68,FLAT_LOW_RATE,LOW
2020-09-15,0.68,FLAT_LOW_RATE,LOW
2020-09-16,0.69,FLAT_LOW_RATE,LOW
2020-09-17,0.69,FLAT_LOW_RATE,LOW
2020-09-18,0.7,FLAT_LOW_RATE,LOW
2020-09-21,0.68,FLAT_LOW_RATE,LOW
2020-09-22,0.68,FLAT_LOW_RATE,LOW
2020-09-23,0.68,FLAT_LOW_RATE,LOW
2020-09-24,0.67,FLAT_LOW_RATE,LOW
2020-09-25,0.66,FLAT_LOW_RATE,LOW
2020-09-28,0.67,FLAT_LOW_RATE,LOW
2020-09-29,0.66,FLAT_LOW_RATE,LOW
2020-09-30,0.69,FLAT_LOW_RATE,LOW
2020-10-01,0.68,FLAT_LOW_RATE,LOW
2020-10-02,0.7,FLAT_LOW_RATE,LOW
2020-10-05,0.78,FLAT_LOW_RATE,LOW
2020-10-06,0.76,FLAT_LOW_RATE,LOW
2020-10-07,0.81,FLAT_LOW_RATE,LOW
2020-10-08,0.78,FLAT_LOW_RATE,LOW
2020-10-09,0.79,FLAT_LOW_RATE,LOW
2020-10-12,0.79,FLAT_LOW_RATE,LOW
2020-10-13,0.74,FLAT_LOW_RATE,LOW
2020-10-14,0.73,FLAT_LOW_RATE,LOW
2020-10-15,0.74,FLAT_LOW_RATE,LOW
2020-10-16,0.76,FLAT_LOW_RATE,LOW
2020-10-19,0.78,FLAT_LOW_RATE,LOW
2020-10-20,0.81,FLAT_LOW_RATE,LOW
2020-10-21,0.83,FLAT_LOW_RATE,LOW
2020-10-22,0.87,FLAT_LOW_RATE,LOW
2020-10-23,0.85,FLAT_LOW_RATE,LOW
2020-10-26,0.81,FLAT_LOW_RATE,LOW
2020-10-27,0.79,FLAT_LOW_RATE,LOW
2020-10-28,0.79,FLAT_LOW_RATE,LOW
2020-10-29,0.85,FLAT_LOW_RATE,LOW
2020-10-30,0.88,FLAT_LOW_RATE,LOW
2020-11-02,0.87,FLAT_LOW_RATE,LOW
2020-11-03,0.9,FLAT_LOW_RATE,LOW
2020-11-04,0.78,FLAT_LOW_RATE,LOW
2020-11-05,0.79,FLAT_LOW_RATE,LOW
2020-11-06,0.83,FLAT_LOW_RATE,LOW
2020-11-09,0.96,FLAT_LOW_RATE,LOW
2020-11-10,0.98,FLAT_LOW_RATE,LOW
2020-11-11,0.98,FLAT_LOW_RATE,LOW
2020-11-12,0.88,FLAT_LOW_RATE,LOW
2020-11-13,0.89,FLAT_LOW_RATE,LOW
2020-11-16,0.91,FLAT_LOW_RATE,LOW
2020-11-17,0.87,FLAT_LOW_RATE,LOW
2020-11-18,0.88,FLAT_LOW_RATE,LOW
2020-11-19,0.86,FLAT_LOW_RATE,LOW
2020-11-20,0.83,FLAT_LOW_RATE,LOW
2020-11-23,0.86,FLAT_LOW_RATE,LOW
2020-11-24,0.88,FLAT_LOW_RATE,LOW
2020-11-25,0.88,FLAT_LOW_RATE,LOW
2020-11-27,0.84,FLAT_LOW_RATE,LOW
2020-11-30,0.84,FLAT_LOW_RATE,LOW
2020-12-01,0.92,FLAT_LOW_RATE,LOW
2020-12-02,0.95,FLAT_LOW_RATE,LOW
2020-12-03,0.92,FLAT_LOW_RATE,LOW
2020-12-04,0.97,FLAT_LOW_RATE,LOW
2020-12-07,0.94,FLAT_LOW_RATE,LOW
2020-12-08,0.92,FLAT_LOW_RATE,LOW
2020-12-09,0.95,FLAT_LOW_RATE,LOW
2020-12-10,0.92,FLAT_LOW_RATE,LOW
2020-12-11,0.9,FLAT_LOW_RATE,LOW
2020-12-14,0.9,FLAT_LOW_RATE,LOW
2020-12-15,0.92,FLAT_LOW_RATE,LOW
2020-12-16,0.92,FLAT_LOW_RATE,LOW
2020-12-17,0.94,FLAT_LOW_RATE,LOW
2020-12-18,0.95,FLAT_LOW_RATE,LOW
2020-12-21,0.95,FLAT_LOW_RATE,LOW
2020-12-22,0.93,FLAT_LOW_RATE,LOW
