date,FLAT_RATE_REFINED_L50_H30_return,FLAT_RATE_REFINED_L50_H30_nav,FLAT_RATE_REFINED_L50_H30_drawdown
2006-05-19,-0.008232905837692971,1.146256505647436,-0.03719438528064334
2006-05-22,-0.0011530153592715054,1.1449348542907598,-0.03830451494240761
2006-05-23,0.005089810946419486,1.1507623562450662,-0.033409666735439214
2006-05-24,-0.01035749293054085,1.1388433432755254,-0.04342111927895598
2006-05-25,0.00312477938344525,1.1424019774755667,-0.040432021313839606
2006-05-26,0.001982843883696616,1.144667182249327,-0.03852934781631068
2006-05-30,0.00017421545089495643,1.1448666009586073,-0.038361844773118214
2006-05-31,-0.003926010789840849,1.1403718423303153,-0.04213724654646167
2006-06-01,-0.0076722449343152145,1.131622630239761,-0.04948620420441474
2006-06-02,0.004634992573888915,1.1368676927273669,-0.04508057981952318
2006-06-05,-0.0030786367708104,1.13336769004499,-0.048020429859651714
2006-06-06,-0.01025483209839895,1.1217451946778285,-0.057782820512546906
2006-06-07,-0.010164550113881501,1.11034315943152,-0.06736003425160719
2006-06-08,-0.011935730842686851,1.097090402337527,-0.07849177385591255
2006-06-09,-0.00536662294647295,1.091202731809987,-0.08343716104770116
2006-06-12,-0.0088985327962298,1.0814926285136404,-0.09159322552992366
2006-06-13,-0.04003972025763015,1.0381899662072651,-0.1279655786598416
2006-06-14,0.0011936138373434997,1.0394291641167213,-0.1269247063078901
2006-06-15,0.0258893577509451,1.066339317603305,-0.10432134768598367
2006-06-16,-0.0005033194218878496,1.0658026083144325,-0.1047721601474636
2006-06-19,-0.01537343332706815,1.0494175629756952,-0.11853488565597192
2006-06-20,0.01003741195506465,1.0599509993681622,-0.10968725717928274
2006-06-21,0.01269480916901775,1.0734068750336507,-0.09838490680842893
2006-06-22,-0.00734304738519725,1.0655247974866822,-0.10500550916094364
2006-06-23,0.0021714842367912,1.0678385677883346,-0.10306204273207165
2006-06-26,0.00471027165017195,1.0728683775211483,-0.0988372212999894
2006-06-27,-0.0094677341889036,1.0627107449030977,-0.10736919094965491
2006-06-28,0.0021760537136531503,1.0650232605660832,-0.10542677836269965
2006-06-29,0.0273054698097136,1.094104221054113,-0.08100003626670427
2006-06-30,0.014404157451917211,1.1098638705229835,-0.06776261609078371
2006-07-03,0.009800340210809399,1.1207409140417943,-0.058626372571238594
2006-07-05,-0.00028269234407345004,1.120424089165705,-0.058892491688625315
2006-07-06,0.0056156412241831506,1.1267159888693918,-0.05360756956856361
2006-07-07,-0.0063505501596803,1.1195607224663628,-0.05961768216876029
2006-07-10,-0.0039221090287649,1.115169683248527,-0.06330596414801704
2006-07-11,0.016638222601564202,1.1337241246769318,-0.04772104026995416
2006-07-12,0.0033604870156429493,1.1375339898772299,-0.04452091919051138
2006-07-13,-0.0032793553599436507,1.133803611690408,-0.04765427463547789
2006-07-14,0.00035259832093484985,1.13420338894016,-0.04731847913176479
2006-07-17,-0.01515520623649555,1.1170143026666397,-0.061756564058221164
2006-07-18,-0.00565558667290875,1.1106969314630297,-0.06706288113047765
2006-07-19,0.0159194755583056,1.1283786441161405,-0.052211011469198154
2006-07-20,-0.0150561404126962,1.1113896168116402,-0.06648105556212525
2006-07-21,-0.0101606112129752,1.1000972190090796,-0.07596617861650545
2006-07-24,0.0044981256333643,1.1050455945090971,-0.07180975839844483
2006-07-25,0.00513577343072185,1.1107208583131132,-0.06704278361697225
2006-07-26,0.0043267018648537,1.1155266163221083,-0.06300615588901914
2006-07-27,0.0067849289695073,1.1230953851774486,-0.056648719211860654
2006-07-28,0.00668085775722445,1.1305986256936142,-0.0503463234898196
2006-07-31,-0.00011175377169235008,1.1304722770329227,-0.05045245086997119
2006-08-01,0.006719129429922751,1.1380680665792464,-0.04407231798750055
2006-08-02,0.00672267995184125,1.1457189339542693,-0.03764592212422524
2006-08-03,-0.00353767765088735,1.1416657496874207,-0.04105042063776665
2006-08-04,0.0003911812782768499,1.1421123479547484,-0.04067529751550869
2006-08-07,0.00054123664790965,1.1427305010134916,-0.04015607582927905
2006-08-08,-0.00602407059944135,1.1358466117992514,-0.04593824339292829
2006-08-09,0.0034712788480258496,1.139789452117392,-0.04262642899750779
2006-08-10,-0.00914079552747945,1.129370869791209,-0.051377585053454466
2006-08-11,-0.0056816905006228,1.1229541340486362,-0.056767364017134114
2006-08-14,-0.00327393113507175,1.1192776595459168,-0.059855442711694185
2006-08-15,0.00405125490007795,1.1238121386487,-0.05604667746719827
2006-08-16,0.00802946871430125,1.1328357530567317,-0.04846723379616047
2006-08-17,-0.01040977083483425,1.1210431924739042,-0.058372471834178485
2006-08-18,0.00261989901157495,1.1239802124257994,-0.05590550280386508
2006-08-21,0.00932551123695945,1.1344619025268963,-0.04710133896151092
2006-08-22,-0.0031615877346855524,1.1308752016903991,-0.05011401168064855
2006-08-23,-0.00315587478311325,1.1273063011585363,-0.053111732918018184
2006-08-24,-0.0010709211250808,1.126099045026189,-0.05412577556632736
2006-08-25,0.00077907484295945,1.1269763604628495,-0.05338886875346727
2006-08-28,-0.0038446714060203506,1.122643506674517,-0.05702827750239148
2006-08-29,8.286411494080003e-05,1.1227365335350918,-0.05695013898519241
2006-08-30,0.00424476793918225,1.12750228957679,-0.05294711117010653
2006-08-31,0.00700590877806775,1.1354014677646278,-0.04631214502295866
2006-09-01,0.0017813527895212,1.1374240183364568,-0.04461329050216278
2006-09-05,0.0107676376080846,1.149671387972635,-0.0343260326387097
2006-09-06,-0.0083507325051003,1.140070789742908,-0.04239011762728295
2006-09-07,-0.015104978723656352,1.1228500447203793,-0.05685479452608588
2006-09-08,-0.0035553577351693,1.1188579111284473,-0.06020801312775559
2006-09-11,-0.017146240897881748,1.0996737038537383,-0.07632191292856594
2006-09-12,0.0033690704700445003,1.1033785820560764,-0.07320997636158633
2006-09-13,0.004584315679351849,1.1084368177900572,-0.06896127832475385
2006-09-14,-0.012159511629380655,1.0949587674137053,-0.08028225448836768
2006-09-15,0.0030096575828830498,1.0982542183709962,-0.07751421900147648
2006-09-18,0.007912097700942,1.106943713047219,-0.07021542137448655
2006-09-19,-0.012497344697242901,1.093109855904822,-0.0818352597477503
2006-09-20,0.0056422342557079005,1.0992774377790602,-0.07665475919791587
2006-09-21,0.00360982030167285,1.103245631791126,-0.07332164880221559
2006-09-22,0.0032291801246719996,1.1068082106579369,-0.07032923748856401
2006-09-25,0.00384125093201625,1.11105973872869,-0.06675813880559855
2006-09-26,0.00620275023396485,1.1179513647830381,-0.06096947263272934
2006-09-27,0.00970685944485645,1.1288031615471725,-0.051854435289145795
2006-09-28,-0.00035426405764355,1.128403267158882,-0.05219032918413702
2006-09-29,-0.00308733241844525,1.1249195111711028,-0.05511653270736283
2006-10-02,-0.004426936761232459,1.1199395636336718,-0.05929947206380137
2006-10-03,-0.008442081603480275,1.1104849424465102,-0.06724094268507574
2006-10-04,0.0045918144646711345,1.1155840832680355,-0.06295788615364417
2006-10-05,0.004183487787013799,1.1202511156557742,-0.059037781914450416
2006-10-06,-0.000540453089097197,1.1196456724797534,-0.059546327851938474
2006-10-09,0.0014836784514824656,1.1213068666373072,-0.058150997003954985
2006-10-10,-5.906224191950995e-05,1.1212406397398837,-0.05820662471762161
2006-10-11,-0.0014487778475157547,1.1196162111392942,-0.05957107409666784
2006-10-12,0.009254714093117055,1.1299779390674072,-0.050867673262535495
2006-10-13,0.0072423169096140294,1.138161597403006,-0.04399375616314338
2006-10-16,0.004046289247287869,1.1427669284362538,-0.04012547837836611
2006-10-17,-0.004769316790043068,1.1373167109373568,-0.04470342405067085
2006-10-18,0.0006442299401784218,1.1380494044140077,-0.04408799339469449
2006-10-19,0.005180025967608686,1.1439445298812938,-0.03913634437773006
2006-10-20,-0.0029001344643489442,1.1406269369248816,-0.041922978180940595
2006-10-23,-0.0017240803034380917,1.1386604044893585,-0.0435747799034355
2006-10-24,0.004168763102033152,1.1434072099693398,-0.039587669736042996
2006-10-25,0.005349616410068784,1.1495239999431828,-0.03444983217363051
2006-10-26,0.004811712372280085,1.1550551787959424,-0.029803882485043176
2006-10-27,-0.003927569225416459,1.1505186196220456,-0.03361439489881335
2006-10-30,0.0019095950788490653,1.1527156443162,-0.03176898970304154
2006-10-31,0.001532760571717626,1.1544824814062102,-0.030284923386143858
2006-11-01,0.0007924638862301819,1.1553973670800102,-0.029516459207994394
2006-11-02,0.002309804482634451,1.1580661090977156,-0.027274831975150127
2006-11-03,0.0005970239767828943,1.1587575023315466,-0.026694091727019087
2006-11-06,0.005956411721396285,1.1656595391006903,-0.020896681006477458
2006-11-07,0.0034169959849725392,1.1696425930656424,-0.017551088896603173
2006-11-08,-0.0029477472535649482,1.1661947823242806,-0.020447099976076077
2006-11-09,0.0052834300326374635,1.1723562908611178,-0.015271700765532636
2006-11-10,-0.0018725775420002162,1.1701609627996286,-0.017115680863651228
2006-11-13,0.00029576386182971924,1.1705070541249485,-0.01682497920169157
2006-11-14,0.002584429893321005,1.1735321475459721,-0.014284032287573911
2006-11-15,0.0030266011832152965,1.177083961332276,-0.011300663173381187
2006-11-16,-0.00074879291459094,1.1762025692021518,-0.012040994231457769
2006-11-17,0.0024843597146564293,1.179124679481353,-0.009586548677794404
2006-11-20,0.00035168152975183627,1.179539355852401,-0.009238238560146717
2006-11-21,0.0031115386801221327,1.183209538182862,-0.0061554450166407815
2006-11-22,0.002498777481517952,1.1861661155327905,-0.0036720486225192417
2006-11-24,0.001928449939258634,1.1884535775062404,-0.001750680045203623
2006-11-27,-0.008714972942028058,1.178096236735417,-0.010450395858007555
2006-11-28,0.002434732461073717,1.1809645858852655,-0.008041107314960438
2006-11-29,0.005399913801089649,1.1873416928511855,-0.002684614800236851
2006-11-30,0.006103544562246632,1.1945886857841161,0.0
2006-12-01,-0.002825131325831447,1.1912138158664236,-0.002825131325831509
2006-12-04,0.005287750231232617,1.1975126569967187,0.0
2006-12-05,0.0015075921933023872,1.1993180177297877,0.0
2006-12-06,-0.005975352618422903,1.1921516696722243,-0.005975352618422858
2006-12-07,-0.002834246899373971,1.1887728174988723,-0.008792663893165464
2006-12-08,-0.0020518395740555086,1.1863336463873666,-0.010826462331483655
2006-12-11,0.004581959310214501,1.191769378883452,-0.0062941094311455
2006-12-12,-0.0007826695428858447,1.190836617288456,-0.0070718527662799735
2006-12-13,0.000537062157476117,1.1914761705713384,-0.006538588633307918
2006-12-14,0.004336305261342838,1.1966427749585513,-0.0022306366882576256
2006-12-15,-0.005472205170279341,1.1900945001784458,-0.007690635356918385
2006-12-18,-0.0016972738775662586,1.1880745838714577,-0.009374856119991337
2006-12-19,0.005141068723676123,1.1941825569559938,-0.004281984175902642
2006-12-20,-0.0012843140179205046,1.192648851558139,-0.005560798781521603
2006-12-21,-0.003730913814922049,1.1881991814815098,-0.009270965735447723
2006-12-22,-0.0029061597952350442,1.1847460847915572,-0.012150182622799321
2006-12-26,0.005729515729308403,1.191534106119607,-0.006490281555942223
2006-12-27,0.005740702335740191,1.1983743487457217,-0.0007868379946899262
2006-12-28,0.0018970528110358407,1.200647728172683,0.0
2006-12-29,-0.0013619749325403205,1.1990124760641003,-0.0013619749325403108
2007-01-02,-6.850647879328709e-06,1.199004262051824,-0.001368816250008953
2007-01-03,0.0,1.199004262051824,-0.001368816250008953
2007-01-04,-0.0015512900268152983,1.197144258697994,-0.002917982845827116
2007-01-05,-0.012788170501894265,1.1818349738024,-0.01566883768556737
2007-01-08,0.004783107547980182,1.1874878175860615,-0.010960675873389003
2007-01-09,0.0012414227258237048,1.1889619919494516,-0.009732859979684871
2007-01-10,0.0010490548643618998,1.1902092783106475,-0.008694015419428935
2007-01-11,0.0032638665118952326,1.1940939625162725,-0.005458525013315119
2007-01-12,0.012941224482392266,1.209547000538265,0.0
2007-01-16,-0.002333798517131675,1.2067241615420077,-0.002333798517131669
2007-01-17,0.0035390249359191343,1.2109947884404808,0.0
2007-01-18,-0.004170069600665375,1.205944855886641,-0.004170069600665349
2007-01-19,0.004943008790138351,1.2119058519097108,0.0
2007-01-22,-0.0034899945110323486,1.2076763071386578,-0.0034899945110323793
2007-01-23,0.009290752431762247,1.2188965287259879,0.0
2007-01-24,0.006103260078906752,1.2263357712500793,0.0
2007-01-25,-0.009475987128681418,1.214715029266272,-0.009475987128681362
2007-01-26,-0.00012403368770598673,1.2145643636816803,-0.009598845474759088
2007-01-29,-0.002264597834514231,1.2118138638538085,-0.011841705784597423
2007-01-30,0.005763776877160863,1.218798488581712,-0.0061461818574239935
2007-01-31,0.007556213368575799,1.2280079900147332,0.0
2007-02-01,0.005975335760099709,1.2353457500711564,0.0
2007-02-02,-0.003095786602537542,1.2315213832485845,-0.003095786602537509
2007-02-05,0.0003308095526391704,1.2319287822864424,-0.002766001165679488
2007-02-06,0.0023138601852291858,1.234779293246813,-0.00045854112041987527
2007-02-07,0.0008822095352630108,1.2358686273132604,0.0
2007-02-08,0.002966791263340489,1.23953519155941,0.0
2007-02-09,-0.0027393704491889266,1.2361396454849223,-0.002739370449189038
2007-02-12,-0.004368766816585109,1.2307392396210624,-0.007096169595057433
2007-02-13,0.006777419533819573,1.2390804757847083,-0.00036684377966678117
2007-02-14,0.006987343425024725,1.2477383566002591,0.0
2007-02-15,0.0011059026031196347,1.2491182336968356,0.0
2007-02-16,-0.0005572905019638114,1.2484221119693666,-0.0005572905019637364
2007-02-20,-0.002962009002268301,1.2447242744350826,-0.0035176488047483634
2007-02-21,0.008561628184836611,1.2553811408654363,0.0
2007-02-22,-0.0013818939443594387,1.2536463372690114,-0.0013818939443593914
2007-02-23,-0.00039309640791141114,1.2531535333970396,-0.0017744471347251878
2007-02-26,0.0009499686218966831,1.2543439899321858,-0.0008261641819277132
2007-02-27,-0.039183294265662694,1.2051946602643075,-0.0399770866133381
2007-02-28,0.011982315899578471,1.2196356834040796,-0.02847378879430551
2007-03-01,-0.005295374114536331,1.2131772561770169,-0.03361838354471758
2007-03-02,-0.019295991151610244,1.1897677985764903,-0.052265674664917605
2007-03-05,-0.010410062413867108,1.1773822415352997,-0.06213164814342009
2007-03-06,0.01785430226422967,1.1984035799562072,-0.045386663105317804
2007-03-07,9.016065020338391e-05,1.198511628802182,-0.045300594546170636
2007-03-08,0.006605488305794418,1.2064283833505935,-0.038994338787896377
2007-03-09,-0.0009750737932179826,1.2052520266505942,-0.03993139022327841
2007-03-12,0.0016145759943581627,1.2071979976399758,-0.03838128649299599
2007-03-13,-0.016381036245772085,1.1874228434848118,-0.054133597493567054
2007-03-14,0.0061431233591451705,1.1947173284918058,-0.04832302350169926
2007-03-15,0.0011227583571424094,1.196058707356793,-0.04725452022303567
2007-03-16,0.0013863436776335896,1.1977168557838156,-0.04593368755075289
2007-03-19,0.008720424574936709,1.2081614552868085,-0.03761382423355142
2007-03-20,0.006373673380428702,1.21586188179363,-0.03147988908337629
2007-03-21,0.013830754834951582,1.2326781693938806,-0.01808452487656831
2007-03-22,-0.0008146958656114943,1.2316739115856459,-0.0188844873545313
2007-03-23,-0.0020464937646124406,1.22915329860555,-0.02089233413352487
2007-03-26,0.0025717701545099622,1.2323143983742213,-0.018374294260397495
2007-03-27,-0.0022934662085815397,1.2294881269432016,-0.020625619645986193
2007-03-28,-0.003156975330852461,1.2256066632568658,-0.023717480404432778
2007-03-29,-0.001268651520742959,1.2240517954996923,-0.02495604270759244
2007-03-30,0.0005903980156586893,1.2247744732508188,-0.02438037869002707
2007-04-02,0.0012834922496609516,1.2263464617948188,-0.023128178467458516
2007-04-03,0.0066012090156044485,1.2344418311146734,-0.016679643392067955
2007-04-04,0.006292821361719502,1.242209953039312,-0.01049178404659179
2007-04-05,0.0019727453309904253,1.2446605169242801,-0.008539736333593062
2007-04-09,-0.0009904008136042523,1.2434278041356572,-0.009521679385384618
2007-04-10,0.004294999198279971,1.2487683255575388,-0.0052675757924312006
2007-04-11,-0.0029935681667206935,1.2450300524505407,-0.008245375111943898
2007-04-12,0.0022682562998680438,1.2478540997105367,-0.005995821436118209
2007-04-13,0.00761797166004545,1.2573602168780031,0.0
2007-04-16,0.009029625795317778,1.268713709126331,0.0
2007-04-17,-0.0005401037084205162,1.268028472147108,-0.0005401037084203919
2007-04-18,0.002864467321503858,1.2716606982683099,0.0
2007-04-19,-0.004843642994987666,1.2655012278351414,-0.004843642994987629
2007-04-20,0.012405885222666113,1.281200890816807,0.0
2007-04-23,-0.004759265681473904,1.275103315386069,-0.00475926568147389
2007-04-24,-0.0026670416555454888,1.27170256172881,-0.007413614177197103
2007-04-25,0.006617701679103594,1.2801183099068831,-0.000844973585082176
2007-04-26,-0.00494004715339734,1.2737944650940158,-0.005780846529125805
2007-04-27,0.0033794787636754024,1.2780992264380884,-0.0024209040135316773
2007-04-30,-0.007790481082863887,1.2681422185924995,-0.010192525089474658
2007-05-01,-0.0007053240190675496,1.2672477674261327,-0.010890660075781655
2007-05-02,0.0034403263843584995,1.2716075133559281,-0.007487801116624948
2007-05-03,0.00810841285596895,1.28191823206497,0.0
2007-05-04,0.006308920102758386,1.2900057517693373,0.0
2007-05-07,0.0004594154020818239,1.2905984002804742,0.0
2007-05-08,-0.0028920693038900183,1.2868659002633736,-0.002892069303889966
2007-05-09,-0.0007446944606929258,1.2859075783557927,-0.00363461005659238
2007-05-10,-0.014678649983333483,1.267032191102192,-0.01825990887107931
2007-05-11,0.007892034891494048,1.2770316533630168,-0.010511981817511229
2007-05-14,-0.0023294561032685757,1.274056864184023,-0.012816950720577647
2007-05-15,0.0016650819683567133,1.2761782732952371,-0.011173210025754998
2007-05-16,-0.001181791846795996,1.2746700962167987,-0.01234179746403985
2007-05-17,-0.004371357538413991,1.2690980574827104,-0.01665920459307202
2007-05-18,0.008091320877597582,1.279366737090939,-0.00870267868540242
2007-05-21,0.0005523655455939615,1.2800734151966868,-0.008155120199668686
2007-05-22,-0.0032239847575136604,1.2759464780175942,-0.011352812973962956
2007-05-23,0.002076217785146693,1.2785956207881497,-0.009300166101024243
2007-05-24,-0.0102009708501021,1.2655527041314216,-0.019406266227828595
2007-05-25,0.0036977908399247637,1.2702324533282008,-0.015780235701398304
2007-05-29,0.003004288694303198,1.2740485983268717,-0.012823355390806257
2007-05-30,0.0029705628350195586,1.2778332397430703,-0.00989088513873082
2007-05-31,0.0042039995751995875,1.283205250140126,-0.005728466840452806
2007-06-01,0.008368643022291433,1.293943936802879,0.0
2007-06-04,0.0006656982742565659,1.2948053130485933,0.0
2007-06-05,-0.0034117045013097617,1.2903878199337455,-0.003411704501309787
2007-06-06,-0.006327336880277926,1.2822231014908172,-0.009717454377872081
2007-06-07,-0.017761218469038064,1.259449256859191,-0.02730607901674198
2007-06-08,-0.020326676219378018,1.233848839600278,-0.04707771340912592
2007-06-11,0.010938521943185654,1.2473453222068198,-0.03665415206710099
2007-06-12,-0.008975246775574191,1.2361500901256555,-0.045300418782523555
2007-06-13,0.00832055564347278,1.2464355457342298,-0.03735678779420348
2007-06-14,0.01030071299969489,1.259274720563456,-0.027440876344167253
2007-06-15,0.004773987250393,1.265286482024168,-0.022797891487581046
2007-06-18,0.00756172549394877,1.2748542310724391,-0.015408557390902078
2007-06-19,0.0002705804434156621,1.2751991816955732,-0.015142146201777451
2007-06-20,-0.008761651082402544,1.2640263314049913,-0.02377112708252138
2007-06-21,-0.0028668468323025595,1.2604025615208558,-0.026569825734447106
2007-06-22,0.0017245261584127231,1.2625761587083288,-0.024891119935538053
2007-06-25,-0.003921334537813302,1.2576251752105663,-0.028714848065063192
2007-06-26,-0.013439958501173738,1.240722745045705,-0.0417688801998749
2007-06-27,0.004105519352937274,1.2458165562871197,-0.03783484379294866
2007-06-28,0.005452267875843593,1.252609081876158,-0.032588861620505005
2007-06-29,0.0019038178199721502,1.2549938213676928,-0.030747087056018585
2007-07-02,0.01122080927894187,1.26907586768351,-0.01987128497681534
2007-07-03,-0.0034752591541571554,1.264665500157023,-0.02327748626595194
2007-07-05,0.0024050804025326994,1.2677071223672098,-0.020928390089457793
2007-07-06,0.007607125633628117,1.2773507297137023,-0.01348046934854974
2007-07-09,0.0027943397669501677,1.280920081654084,-0.010723798593177514
2007-07-10,0.005778703176909561,1.2883221385993058,-0.005007065065266825
2007-07-11,-0.002938715264868539,1.2845361266645359,-0.007931065991595876
2007-07-12,0.005633274149017759,1.2917722708203545,-0.0023424697116027904
2007-07-13,0.004146937057987361,1.2971291691207,0.0
2007-07-16,-0.006887402331404488,1.2881953186571653,-0.006887402331404613
2007-07-17,-0.0022113164547527186,1.2853467111520833,-0.009083488560051367
2007-07-18,0.016133443132941544,1.306083779222569,0.0
2007-07-19,0.0076976895929286825,1.3161376067373833,0.0
2007-07-20,0.003087979359430129,1.320201812501158,0.0
2007-07-23,-0.007139712995486951,1.3107759504637782,-0.007139712995486991
2007-07-24,-0.0056212043787342144,1.3034078109514915,-0.012720783588268114
2007-07-25,-0.002953942247230239,1.299557619553352,-0.01563714937543914
2007-07-26,-0.0215741246046584,1.271520801538175,-0.03687391617100999
2007-07-27,-0.01291412076467891,1.2551002283523096,-0.04931184272918987
2007-07-30,0.011369671401123445,1.2693703055241505,-0.038502830776081076
2007-07-31,-0.006388122795796923,1.261261412139124,-0.04464499276089462
2007-08-01,0.003552944977353,1.2657426045385127,-0.04125066898633545
2007-08-02,0.00399330940485095,1.270797106385337,-0.03742208626590404
2007-08-03,-0.008130041539788625,1.260465473121781,-0.0452478846898452
2007-08-06,0.007781698077134225,1.2702740348702668,-0.03781829198999642
2007-08-07,0.005429274232039944,1.2771707009554172,-0.03259434363615765
2007-08-08,0.009487201961767245,1.2892874773350331,-0.023416370795277808
2007-08-09,-0.02497766725682765,1.257084083727764,-0.04780915173401856
2007-08-10,0.005381816437381323,1.2638494795127404,-0.04268463537529665
2007-08-13,-0.002516883135502399,1.2606685180719412,-0.04509408627187794
2007-08-14,-0.0004416313220917108,1.2601117673675857,-0.0455158026330309
2007-08-15,-0.000612482696463496,1.259339970714463,-0.04610040768796597
2007-08-16,-0.006477277563592282,1.2511828761772192,-0.052279080115168575
2007-08-17,0.0016302101833138133,1.2532225672431514,-0.05073409582063271
2007-08-20,0.0005918865289562399,1.2539643327984866,-0.050172238119551404
2007-08-21,-0.00013452358011387306,1.2537956450271035,-0.05030001235057113
2007-08-22,0.00161915948306106,1.2558257401355697,-0.048762296609505595
2007-08-23,0.003022038796041904,1.2596208942433276,-0.045887619365601595
2007-08-24,0.011871347907069934,1.2745742921099048,-0.03456101935264788
2007-08-27,0.0004122400164471385,1.2750997226370475,-0.03416302677138694
2007-08-28,-0.005349349871775441,1.268278768099258,-0.0393296266602835
2007-08-29,0.01081025445085049,1.2819891842970224,-0.02894453548108744
2007-08-30,-0.00154130055838833,1.2800132536514175,-0.03044122381077652
2007-08-31,0.00994481023477272,1.2927427425569749,-0.020799145770116212
2007-09-04,0.011828225023943305,1.3080335946140083,-0.009216937722647756
2007-09-05,0.0031875514422751543,1.3122030189850646,-0.0060587657435036135
2007-09-06,0.012084287086445333,1.3280600569821803,0.0
2007-09-07,0.006397213654418284,1.3365559409125944,0.0
2007-09-10,0.007221806291175897,1.3462082890151856,0.0
2007-09-11,0.010659517750698622,1.3605582201680808,0.0
2007-09-12,0.006734828822565027,1.3697213468840466,0.0
2007-09-13,-0.004272332969739404,1.363869441214398,-0.004272332969739501
2007-09-14,-0.0018911367416315442,1.3612901776033288,-0.006155390145519468
2007-09-17,0.014807895163951444,1.3814480198409957,0.0
2007-09-18,0.007908625520183656,1.3923733749055174,0.0
2007-09-19,0.0010978457662067617,1.3939019861201365,0.0
2007-09-20,0.014848281053976828,1.4145990345717447,0.0
2007-09-21,-0.0031687342274939415,1.4101165461927174,-0.0031687342274938635
2007-09-24,-0.001434125070613686,1.4080942627013353,-0.004598314936909764
2007-09-25,-0.004714413995727902,1.401455923401952,-0.009291050572342363
2007-09-26,-1.5225578185272017e-05,1.401434585425217,-0.009306134688910728
2007-09-27,0.015260829925285178,1.422821640284804,0.0
2007-09-28,0.0002235140131056296,1.4231396608595577,0.0
2007-10-01,-0.0006460356628587027,1.4222202618854138,-0.0006460356628587016
2007-10-02,-0.01310782056854111,1.4035780538836764,-0.013745388111849999
2007-10-03,-0.004159486427178545,1.3977398900190616,-0.017847700783740983
2007-10-04,0.012857713980680013,1.415711629744314,-0.005219467434951053
2007-10-05,0.0013138270865102773,1.4175716300301597,-0.003912497826133898
2007-10-08,-0.017791685289578,1.392350641713229,-0.021634573185693173
2007-10-09,0.008776505354752358,1.404570614575918,-0.013047943778352833
2007-10-10,0.007889400858545769,1.4156518351884413,-0.005261483378654397
2007-10-11,0.011028221030571647,1.4312639565292338,0.0
2007-10-12,0.006727973424287694,1.4408934623919034,0.0
2007-10-15,0.013302587847579874,1.4600610742543751,0.0
