strategy,CAGR,annualized_volatility,Sharpe,Sortino,MaxDD,Calmar,final_equity,win_rate,worst_day,worst_12m_return,turnover,transaction_cost,number_of_trades
SPY_BUY_HOLD,0.11057202527416754,0.19648886388253273,0.5627393995227689,0.6870883375304405,-0.5518944093580824,0.20034996441217026,7.640125278319209,0.5515759312320917,-0.1094236518704635,-0.4735408482965018,1.0,0.0005,1
SPY_CASH_TIMING,0.14229530636990173,0.11130700532846557,1.2784038699989284,1.411723691396142,-0.14599057020793704,0.974688338892217,13.19042620583948,0.6854277527629963,-0.0576490882079754,-0.08702510817599574,81.0,0.0405,41
FINAL_REGIME_HEDGE_TRIGGER_LOCK,0.22087055244752962,0.11132297394670143,1.9840518503689701,2.6432091385769985,-0.09727646959554093,2.27054449411941,47.91015826805995,0.6047891936144085,-0.04092708567527027,-0.07411270360733024,108.09573050559703,0.05404786525279852,154
REGIME_ONLY_REFERENCE,0.14569548238269525,0.15531852333312043,0.9380431854236336,1.164506165862934,-0.4044244979593682,0.36025384989742393,13.97288766566637,0.5616045845272206,-0.0885775269043535,-0.3966005522847236,31.707247223666826,0.015853623611833415,138
